row_key,district_name,crime_head,month,district_id,crime_head_id,month_index,month_of_year,lag_1,lag_2,lag_3,lag_12,roll_3,roll_6,roll_12,district_lag_1,head_share,std_6,std_12,accel_3_12,accel_1_12,head_state_lag_1,head_state_roll_3,state_lag_1,state_roll_3,head_state_share,district_roll_3,district_accel,detected_share_lag_1,detected_roll_6,population_m,literacy_pct,urban_pct,pop_density_k,days_in_month,target_spike,target_count,spike_eligible
25-0-2024-08,Kodagu,All,2024-08,25,0,24295,8,14,10,8,12,10.667,11.833,11.917,14,1.0,2.967,3.095,0.8951,1.1748,1103,1183.33,1103,1183.33,1.0,10.67,1.1748,0.3571,6.17,0.649,82.6,14.6,0.158,31,0,8,1
25-0-2024-09,Kodagu,All,2024-09,25,0,24296,9,8,14,10,9,10.667,11.167,11.583,8,1.0,3.287,3.278,0.9209,0.6906,1214,1164.67,1214,1164.67,1.0,10.67,0.6906,0.25,5.67,0.649,82.6,14.6,0.158,30,0,8,1
25-0-2024-10,Kodagu,All,2024-10,25,0,24297,10,8,8,14,18,10.0,9.667,11.5,8,1.0,2.134,3.354,0.8696,0.6957,1190,1169.0,1190,1169.0,1.0,10.0,0.6957,0.75,5.17,0.649,82.6,14.6,0.158,31,0,14,1
25-0-2024-11,Kodagu,All,2024-11,25,0,24298,11,14,8,8,12,10.0,10.333,11.167,14,1.0,2.687,2.853,0.8955,1.2537,1701,1368.33,1701,1368.33,1.0,10.0,1.2537,0.7143,5.5,0.649,82.6,14.6,0.158,30,1,19,1
25-0-2024-12,Kodagu,All,2024-12,25,0,24299,12,19,14,8,13,13.667,12.167,11.75,19,1.0,3.933,3.585,1.1631,1.617,1744,1545.0,1744,1545.0,1.0,13.67,1.617,0.4737,6.5,0.649,82.6,14.6,0.158,31,0,9,1
25-0-2025-01,Kodagu,All,2025-01,25,0,24300,1,9,19,14,8,14.0,12.0,11.417,9,1.0,4.041,3.639,1.2263,0.7883,1290,1578.33,1290,1578.33,1.0,14.0,0.7883,0.5556,6.17,0.649,82.6,14.6,0.158,31,0,7,1
25-0-2025-02,Kodagu,All,2025-02,25,0,24301,2,7,9,19,12,11.667,10.833,11.333,7,1.0,4.298,3.727,1.0294,0.6176,1210,1414.67,1210,1414.67,1.0,11.67,0.6176,0.4286,5.83,0.649,82.6,14.6,0.158,28,0,9,1
25-0-2025-03,Kodagu,All,2025-03,25,0,24302,3,9,7,9,17,8.333,11.0,11.083,9,1.0,4.203,3.774,0.7519,0.812,1077,1192.33,1077,1192.33,1.0,8.33,0.812,0.5556,6.33,0.649,82.6,14.6,0.158,31,1,15,1
25-0-2025-04,Kodagu,All,2025-04,25,0,24303,4,15,9,7,10,10.333,12.167,10.917,15,1.0,4.18,3.546,0.9466,1.374,1168,1151.67,1168,1151.67,1.0,10.33,1.374,0.5333,6.67,0.649,82.6,14.6,0.158,30,0,13,1
25-0-2025-05,Kodagu,All,2025-05,25,0,24304,5,13,15,9,8,12.333,12.0,11.167,13,1.0,4.123,3.578,1.1045,1.1642,1168,1137.67,1168,1137.67,1.0,12.33,1.1642,0.7692,6.67,0.649,82.6,14.6,0.158,31,0,6,1
25-0-2025-06,Kodagu,All,2025-06,25,0,24305,6,6,13,15,10,11.333,9.833,11.0,6,1.0,3.184,3.764,1.0303,0.5455,1190,1175.33,1190,1175.33,1.0,11.33,0.5455,0.3333,5.5,0.649,82.6,14.6,0.158,30,0,5,1
25-0-2025-07,Kodagu,All,2025-07,25,0,24306,7,5,6,13,14,8.0,9.167,10.583,5,1.0,3.67,4.112,0.7559,0.4724,1187,1181.67,1187,1181.67,1.0,8.0,0.4724,0.6,5.17,0.649,82.6,14.6,0.158,31,0,9,1
25-0-2025-08,Kodagu,All,2025-08,25,0,24307,8,9,5,6,8,6.667,9.5,10.167,9,1.0,3.547,3.997,0.6557,0.8852,1190,1189.0,1190,1189.0,1.0,6.67,0.8852,0.5556,5.5,0.649,82.6,14.6,0.158,31,1,13,1
25-0-2025-09,Kodagu,All,2025-09,25,0,24308,9,13,9,5,8,9.0,10.167,10.583,13,1.0,3.76,4.01,0.8504,1.2283,1214,1197.0,1214,1197.0,1.0,9.0,1.2283,0.5385,5.83,0.649,82.6,14.6,0.158,30,0,9,1
25-0-2025-10,Kodagu,All,2025-10,25,0,24309,10,9,13,9,14,10.333,9.167,10.667,9,1.0,3.078,3.965,0.9688,0.8438,1104,1169.33,1104,1169.33,1.0,10.33,0.8438,0.6667,5.5,0.649,82.6,14.6,0.158,31,1,15,1
25-0-2025-11,Kodagu,All,2025-11,25,0,24310,11,15,9,13,19,12.333,9.5,10.75,15,1.0,3.547,4.044,1.1473,1.3953,1707,1341.67,1707,1341.67,1.0,12.33,1.3953,0.4667,5.0,0.649,82.6,14.6,0.158,30,1,23,1
25-0-2025-12,Kodagu,All,2025-12,25,0,24311,12,23,15,9,9,15.667,12.333,11.083,23,1.0,5.735,4.804,1.4135,2.0752,1697,1502.67,1697,1502.67,1.0,15.67,2.0752,0.4783,6.5,0.649,82.6,14.6,0.158,31,0,11,1
25-0-2026-01,Kodagu,All,2026-01,25,0,24312,1,11,23,15,7,16.333,13.333,11.25,11,1.0,4.819,4.763,1.4519,0.9778,1284,1562.67,1284,1562.67,1.0,16.33,0.9778,0.5455,7.0,0.649,82.6,14.6,0.158,31,0,20,1
25-0-2026-02,Kodagu,All,2026-02,25,0,24313,2,20,11,23,9,18.0,15.167,12.333,20,1.0,4.913,5.137,1.4595,1.6216,2265,1748.67,2265,1748.67,1.0,18.0,1.6216,0.65,8.33,0.649,82.6,14.6,0.158,28,0,19,1
25-0-2026-03,Kodagu,All,2026-03,25,0,24314,3,19,20,11,15,16.667,16.167,13.167,19,1.0,4.981,5.336,1.2658,1.443,2094,1881.0,2094,1881.0,1.0,16.67,1.443,0.7368,9.5,0.649,82.6,14.6,0.158,31,0,19,1
25-0-2026-04,Kodagu,All,2026-04,25,0,24315,4,19,19,20,13,19.333,17.833,13.5,19,1.0,3.848,5.56,1.4321,1.4074,2455,2271.33,2455,2271.33,1.0,19.33,1.4074,0.4211,9.83,0.649,82.6,14.6,0.158,30,0,12,1
25-0-2026-05,Kodagu,All,2026-05,25,0,24316,5,12,19,19,6,16.667,17.333,13.417,12,1.0,4.346,5.575,1.2422,0.8944,2324,2291.0,2324,2291.0,1.0,16.67,0.8944,0.6667,10.0,0.649,82.6,14.6,0.158,31,1,26,1
25-0-2026-06,Kodagu,All,2026-06,25,0,24317,6,26,12,19,5,19.0,17.833,15.083,26,1.0,5.08,6.075,1.2597,1.7238,2456,2411.67,2456,2411.67,1.0,19.0,1.7238,0.5385,10.5,0.649,82.6,14.6,0.158,30,0,21,1
26-0-2024-02,Bagalkote,All,2024-02,26,0,24289,2,14,14,18,10,15.333,14.667,12.583,14,1.0,2.134,2.842,1.2185,1.1126,1240,1432.33,1240,1432.33,1.0,15.33,1.1126,0.4286,8.33,2.211,68.8,31.5,0.336,28,0,13,1
26-0-2024-03,Bagalkote,All,2024-03,26,0,24290,3,13,14,14,8,13.667,14.833,12.833,13,1.0,1.951,2.734,1.0649,1.013,1148,1225.0,1148,1225.0,1.0,13.67,1.013,0.3846,8.0,2.211,68.8,31.5,0.336,31,0,7,1
26-0-2024-04,Bagalkote,All,2024-04,26,0,24291,4,7,13,14,12,11.333,13.833,12.75,7,1.0,3.532,2.89,0.8889,0.549,1171,1186.33,1171,1186.33,1.0,11.33,0.549,0.7143,7.5,2.211,68.8,31.5,0.336,30,0,9,1
26-0-2024-05,Bagalkote,All,2024-05,26,0,24292,5,9,7,13,11,9.667,12.5,12.5,9,1.0,3.594,3.069,0.7733,0.72,1175,1164.67,1175,1164.67,1.0,9.67,0.72,0.7778,6.33,2.211,68.8,31.5,0.336,31,1,18,1
26-0-2024-06,Bagalkote,All,2024-06,26,0,24293,6,18,9,7,13,11.333,12.5,13.083,18,1.0,3.594,3.378,0.8662,1.3758,1270,1205.33,1270,1205.33,1.0,11.33,1.3758,0.2778,5.5,2.211,68.8,31.5,0.336,30,0,9,1
26-0-2024-07,Bagalkote,All,2024-07,26,0,24294,7,9,18,9,9,12.0,11.667,12.75,9,1.0,3.727,3.562,0.9412,0.7059,1177,1207.33,1177,1207.33,1.0,12.0,0.7059,0.4444,5.33,2.211,68.8,31.5,0.336,31,0,13,1
26-0-2024-08,Bagalkote,All,2024-08,26,0,24295,8,13,9,18,12,13.333,11.5,13.083,13,1.0,3.64,3.378,1.0191,0.9936,1103,1183.33,1103,1183.33,1.0,13.33,0.9936,0.6154,5.67,2.211,68.8,31.5,0.336,31,0,12,1
26-0-2024-09,Bagalkote,All,2024-09,26,0,24296,9,12,13,9,13,11.333,11.333,13.083,12,1.0,3.59,3.378,0.8662,0.9172,1214,1164.67,1214,1164.67,1.0,11.33,0.9172,0.5833,6.0,2.211,68.8,31.5,0.336,30,0,10,1
26-0-2024-10,Bagalkote,All,2024-10,26,0,24297,10,10,12,13,17,11.667,11.833,12.833,10,1.0,3.131,3.484,0.9091,0.7792,1190,1169.0,1190,1169.0,1.0,11.67,0.7792,0.7,6.33,2.211,68.8,31.5,0.336,31,1,20,1
26-0-2024-11,Bagalkote,All,2024-11,26,0,24298,11,20,10,12,18,14.0,13.667,13.083,20,1.0,4.028,3.861,1.0701,1.5287,1701,1368.33,1701,1368.33,1.0,14.0,1.5287,0.45,6.67,2.211,68.8,31.5,0.336,30,0,15,1
26-0-2024-12,Bagalkote,All,2024-12,26,0,24299,12,15,20,10,14,15.0,13.167,12.833,15,1.0,3.625,3.625,1.1688,1.1688,1744,1545.0,1744,1545.0,1.0,15.0,1.1688,0.4,6.83,2.211,68.8,31.5,0.336,31,0,17,1
26-0-2025-01,Bagalkote,All,2025-01,26,0,24300,1,17,15,20,14,17.333,14.5,13.083,17,1.0,3.304,3.796,1.3248,1.2994,1290,1578.33,1290,1578.33,1.0,17.33,1.2994,0.5882,7.83,2.211,68.8,31.5,0.336,31,0,15,1
26-0-2025-02,Bagalkote,All,2025-02,26,0,24301,2,15,17,15,13,15.667,14.833,13.167,15,1.0,3.236,3.826,1.1899,1.1392,1210,1414.67,1210,1414.67,1.0,15.67,1.1392,0.5333,7.83,2.211,68.8,31.5,0.336,28,0,6,1
26-0-2025-03,Bagalkote,All,2025-03,26,0,24302,3,6,15,17,7,12.667,13.833,12.583,6,1.0,4.598,4.31,1.0066,0.4768,1077,1192.33,1077,1192.33,1.0,12.67,0.4768,0.6667,7.33,2.211,68.8,31.5,0.336,31,0,9,1
26-0-2025-04,Bagalkote,All,2025-04,26,0,24303,4,9,6,15,9,10.0,13.667,12.75,9,1.0,4.749,4.126,0.7843,0.7059,1168,1151.67,1168,1151.67,1.0,10.0,0.7059,0.5556,7.0,2.211,68.8,31.5,0.336,30,0,10,1
26-0-2025-05,Bagalkote,All,2025-05,26,0,24304,5,10,9,6,18,8.333,12.0,12.833,10,1.0,3.916,4.059,0.6494,0.7792,1168,1137.67,1168,1137.67,1.0,8.33,0.7792,0.5,6.33,2.211,68.8,31.5,0.336,31,1,13,1
26-0-2025-06,Bagalkote,All,2025-06,26,0,24305,6,13,10,9,9,10.667,11.667,12.417,13,1.0,3.727,3.752,0.8591,1.047,1190,1175.33,1190,1175.33,1.0,10.67,1.047,0.4615,6.33,2.211,68.8,31.5,0.336,30,0,8,1
26-0-2025-07,Bagalkote,All,2025-07,26,0,24306,7,8,13,10,13,10.333,10.167,12.333,8,1.0,3.023,3.837,0.8378,0.6486,1187,1181.67,1187,1181.67,1.0,10.33,0.6486,0.625,5.5,2.211,68.8,31.5,0.336,31,0,10,1
26-0-2025-08,Bagalkote,All,2025-08,26,0,24307,8,10,8,13,12,10.333,9.333,12.083,10,1.0,2.134,3.883,0.8552,0.8276,1190,1189.0,1190,1189.0,1.0,10.33,0.8276,0.4,4.83,2.211,68.8,31.5,0.336,31,0,9,1
26-0-2025-09,Bagalkote,All,2025-09,26,0,24308,9,9,10,8,10,9.0,9.833,11.833,9,1.0,1.572,3.976,0.7606,0.7606,1214,1197.0,1214,1197.0,1.0,9.0,0.7606,0.4444,4.83,2.211,68.8,31.5,0.336,30,1,14,1
26-0-2025-10,Bagalkote,All,2025-10,26,0,24309,10,14,9,10,20,11.0,10.667,12.167,14,1.0,2.134,3.976,0.9041,1.1507,1104,1169.33,1104,1169.33,1.0,11.0,1.1507,0.5,5.17,2.211,68.8,31.5,0.336,31,1,18,1
26-0-2025-11,Bagalkote,All,2025-11,26,0,24310,11,18,14,9,15,13.667,12.0,12.0,18,1.0,3.416,3.674,1.1389,1.5,1707,1341.67,1707,1341.67,1.0,13.67,1.5,0.6111,6.17,2.211,68.8,31.5,0.336,30,0,13,1
26-0-2025-12,Bagalkote,All,2025-12,26,0,24311,12,13,18,14,17,15.0,12.0,11.833,13,1.0,3.416,3.578,1.2676,1.0986,1697,1502.67,1697,1502.67,1.0,15.0,1.0986,0.6154,6.5,2.211,68.8,31.5,0.336,31,0,12,1
26-0-2026-01,Bagalkote,All,2026-01,26,0,24312,1,12,13,18,15,14.333,12.667,11.417,12,1.0,2.925,3.226,1.2555,1.0511,1284,1562.67,1284,1562.67,1.0,14.33,1.0511,0.6667,7.0,2.211,68.8,31.5,0.336,31,0,15,1
26-0-2026-02,Bagalkote,All,2026-02,26,0,24313,2,15,12,13,6,13.333,13.5,11.417,15,1.0,2.754,3.226,1.1679,1.3139,2265,1748.67,2265,1748.67,1.0,13.33,1.3139,0.6667,8.0,2.211,68.8,31.5,0.336,28,0,12,1
26-0-2026-03,Bagalkote,All,2026-03,26,0,24314,3,12,15,12,9,13.0,14.0,11.917,12,1.0,2.082,2.783,1.0909,1.007,2094,1881.0,2094,1881.0,1.0,13.0,1.007,0.5,8.33,2.211,68.8,31.5,0.336,31,1,26,1
26-0-2026-04,Bagalkote,All,2026-04,26,0,24315,4,26,12,15,10,17.667,16.0,13.333,26,1.0,4.933,4.643,1.325,1.95,2455,2271.33,2455,2271.33,1.0,17.67,1.95,0.6923,10.17,2.211,68.8,31.5,0.336,30,0,20,1
26-0-2026-05,Bagalkote,All,2026-05,26,0,24316,5,20,26,12,13,19.333,16.333,14.167,20,1.0,5.121,4.862,1.3647,1.4118,2324,2291.0,2324,2291.0,1.0,19.33,1.4118,0.5,10.0,2.211,68.8,31.5,0.336,31,0,18,1
26-0-2026-06,Bagalkote,All,2026-06,26,0,24317,6,18,20,26,8,21.333,17.167,14.583,18,1.0,4.913,4.957,1.4629,1.2343,2456,2411.67,2456,2411.67,1.0,21.33,1.2343,0.7222,10.83,2.211,68.8,31.5,0.336,30,0,15,1
27-0-2024-02,Yadgir,All,2024-02,27,0,24289,2,7,4,17,7,9.333,9.667,9.333,7,1.0,4.422,3.59,1.0,0.75,1240,1432.33,1240,1432.33,1.0,9.33,0.75,0.5714,5.33,1.374,51.8,17.2,0.263,28,0,5,1
27-0-2024-03,Yadgir,All,2024-03,27,0,24290,3,5,7,4,8,5.333,9.5,9.167,5,1.0,4.573,3.738,0.5818,0.5455,1148,1225.0,1148,1225.0,1.0,5.33,0.5455,0.8,5.5,1.374,51.8,17.2,0.263,31,0,4,1
27-0-2024-04,Yadgir,All,2024-04,27,0,24291,4,4,5,7,7,5.333,8.167,8.833,4,1.0,4.81,3.997,0.6038,0.4528,1171,1186.33,1171,1186.33,1.0,5.33,0.4528,0.0,4.33,1.374,51.8,17.2,0.263,30,0,4,1
27-0-2024-05,Yadgir,All,2024-05,27,0,24292,5,4,4,5,14,4.333,6.833,8.583,4,1.0,4.67,4.192,0.5049,0.466,1175,1164.67,1175,1164.67,1.0,4.33,0.466,0.5,3.67,1.374,51.8,17.2,0.263,31,0,11,0
27-0-2024-06,Yadgir,All,2024-06,27,0,24293,6,11,4,4,10,6.333,5.833,8.333,11,1.0,2.544,3.944,0.76,1.32,1270,1205.33,1270,1205.33,1.0,6.33,1.32,0.7273,3.5,1.374,51.8,17.2,0.263,30,1,11,1
27-0-2024-07,Yadgir,All,2024-07,27,0,24294,7,11,11,4,8,8.667,7.0,8.417,11,1.0,3.0,3.989,1.0297,1.3069,1177,1207.33,1177,1207.33,1.0,8.67,1.3069,0.5455,4.0,1.374,51.8,17.2,0.263,31,0,11,1
27-0-2024-08,Yadgir,All,2024-08,27,0,24295,8,11,11,11,6,11.0,7.667,8.667,11,1.0,3.35,4.048,1.2692,1.2692,1103,1183.33,1103,1183.33,1.0,11.0,1.2692,0.6364,4.5,1.374,51.8,17.2,0.263,31,0,11,1
27-0-2024-09,Yadgir,All,2024-09,27,0,24296,9,11,11,11,12,11.0,8.667,9.083,11,1.0,3.3,4.01,1.211,1.211,1214,1164.67,1214,1164.67,1.0,11.0,1.211,0.4545,4.67,1.374,51.8,17.2,0.263,30,0,9,1
27-0-2024-10,Yadgir,All,2024-10,27,0,24297,10,9,11,11,12,10.333,9.5,8.833,9,1.0,2.566,3.912,1.1698,1.0189,1190,1169.0,1190,1169.0,1.0,10.33,1.0189,0.8889,6.0,1.374,51.8,17.2,0.263,31,0,11,1
27-0-2024-11,Yadgir,All,2024-11,27,0,24298,11,11,9,11,17,10.333,10.667,8.75,11,1.0,0.745,3.854,1.181,1.2571,1701,1368.33,1701,1368.33,1.0,10.33,1.2571,0.3636,6.33,1.374,51.8,17.2,0.263,30,1,18,1
27-0-2024-12,Yadgir,All,2024-12,27,0,24299,12,18,11,9,4,12.667,11.833,8.833,18,1.0,2.853,4.038,1.434,2.0377,1744,1545.0,1744,1545.0,1.0,12.67,2.0377,0.6111,6.83,1.374,51.8,17.2,0.263,31,0,6,1
27-0-2025-01,Yadgir,All,2025-01,27,0,24300,1,6,18,11,7,11.667,11.0,9.0,6,1.0,3.606,3.873,1.2963,0.6667,1290,1578.33,1290,1578.33,1.0,11.67,0.6667,0.6667,6.5,1.374,51.8,17.2,0.263,31,0,5,1
27-0-2025-02,Yadgir,All,2025-02,27,0,24301,2,5,6,18,5,9.667,10.0,8.833,5,1.0,4.243,3.997,1.0943,0.566,1210,1414.67,1210,1414.67,1.0,9.67,0.566,0.6,5.83,1.374,51.8,17.2,0.263,28,0,8,1
27-0-2025-03,Yadgir,All,2025-03,27,0,24302,3,8,5,6,4,6.333,9.5,9.083,8,1.0,4.272,3.84,0.6972,0.8807,1077,1192.33,1077,1192.33,1.0,6.33,0.8807,0.625,5.83,1.374,51.8,17.2,0.263,31,0,8,1
27-0-2025-04,Yadgir,All,2025-04,27,0,24303,4,8,8,5,4,7.0,9.333,9.417,8,1.0,4.308,3.546,0.7434,0.8496,1168,1151.67,1168,1151.67,1.0,7.0,0.8496,0.5,5.17,1.374,51.8,17.2,0.263,30,1,11,1
27-0-2025-05,Yadgir,All,2025-05,27,0,24304,5,11,8,8,11,9.0,9.333,10.0,11,1.0,4.308,3.162,0.9,1.1,1168,1137.67,1168,1137.67,1.0,9.0,1.1,0.6364,5.67,1.374,51.8,17.2,0.263,31,0,11,1
27-0-2025-06,Yadgir,All,2025-06,27,0,24305,6,11,11,8,11,10.0,8.167,10.0,11,1.0,2.267,3.162,1.0,1.1,1190,1175.33,1190,1175.33,1.0,10.0,1.1,0.3636,4.5,1.374,51.8,17.2,0.263,30,0,8,1
27-0-2025-07,Yadgir,All,2025-07,27,0,24306,7,8,11,11,11,10.0,8.5,9.75,8,1.0,2.062,3.192,1.0256,0.8205,1187,1181.67,1187,1181.67,1.0,10.0,0.8205,0.625,4.67,1.374,51.8,17.2,0.263,31,0,10,1
27-0-2025-08,Yadgir,All,2025-08,27,0,24307,8,10,8,11,11,9.667,9.333,9.667,10,1.0,1.374,3.171,1.0,1.0345,1190,1189.0,1190,1189.0,1.0,9.67,1.0345,0.3,4.67,1.374,51.8,17.2,0.263,31,0,11,1
27-0-2025-09,Yadgir,All,2025-09,27,0,24308,9,11,10,8,9,9.667,9.833,9.667,11,1.0,1.344,3.171,1.0,1.1379,1214,1197.0,1214,1197.0,1.0,9.67,1.1379,0.3636,4.5,1.374,51.8,17.2,0.263,30,0,4,1
27-0-2025-10,Yadgir,All,2025-10,27,0,24309,10,4,11,10,11,8.333,9.167,9.25,4,1.0,2.544,3.538,0.9009,0.4324,1104,1169.33,1104,1169.33,1.0,8.33,0.4324,0.75,4.33,1.374,51.8,17.2,0.263,31,1,16,1
27-0-2025-11,Yadgir,All,2025-11,27,0,24310,11,16,4,11,18,10.333,10.0,9.667,16,1.0,3.606,3.986,1.069,1.6552,1707,1341.67,1707,1341.67,1.0,10.33,1.6552,0.375,4.17,1.374,51.8,17.2,0.263,30,0,12,1
27-0-2025-12,Yadgir,All,2025-12,27,0,24311,12,12,16,4,6,10.667,10.167,9.167,12,1.0,3.67,3.21,1.1636,1.3091,1697,1502.67,1697,1502.67,1.0,10.67,1.3091,0.4167,4.33,1.374,51.8,17.2,0.263,31,1,15,1
27-0-2026-01,Yadgir,All,2026-01,27,0,24312,1,15,12,16,5,14.333,11.333,9.917,15,1.0,3.902,3.427,1.4454,1.5126,1284,1562.67,1284,1562.67,1.0,14.33,1.5126,0.6,5.0,1.374,51.8,17.2,0.263,31,1,24,1
27-0-2026-02,Yadgir,All,2026-02,27,0,24313,2,24,15,12,8,17.0,13.667,11.5,24,1.0,6.018,4.873,1.4783,2.087,2265,1748.67,2265,1748.67,1.0,17.0,2.087,0.5,6.5,1.374,51.8,17.2,0.263,28,0,17,1
27-0-2026-03,Yadgir,All,2026-03,27,0,24314,3,17,24,15,8,18.667,14.667,12.25,17,1.0,5.991,4.969,1.5238,1.3878,2094,1881.0,2094,1881.0,1.0,18.67,1.3878,0.6471,7.67,1.374,51.8,17.2,0.263,31,0,19,1
27-0-2026-04,Yadgir,All,2026-04,27,0,24315,4,19,17,24,11,20.0,17.167,13.167,19,1.0,3.716,5.113,1.519,1.443,2455,2271.33,2455,2271.33,1.0,20.0,1.443,0.4737,8.67,1.374,51.8,17.2,0.263,30,0,15,1
27-0-2026-05,Yadgir,All,2026-05,27,0,24316,5,15,19,17,11,17.0,17.0,13.5,15,1.0,3.786,5.091,1.2593,1.1111,2324,2291.0,2324,2291.0,1.0,17.0,1.1111,0.6,9.17,1.374,51.8,17.2,0.263,31,1,25,1
27-0-2026-06,Yadgir,All,2026-06,27,0,24317,6,25,15,19,8,19.667,19.167,14.667,25,1.0,4.017,5.921,1.3409,1.7045,2456,2411.67,2456,2411.67,1.0,19.67,1.7045,0.52,10.5,1.374,51.8,17.2,0.263,30,0,23,1
28-0-2024-02,Chikkaballapura,All,2024-02,28,0,24289,2,20,13,15,14,16.0,16.333,14.167,20,1.0,3.145,3.716,1.1294,1.4118,1240,1432.33,1240,1432.33,1.0,16.0,1.4118,0.75,9.83,1.468,69.8,22.9,0.349,28,0,16,1
28-0-2024-03,Chikkaballapura,All,2024-03,28,0,24290,3,16,20,13,10,16.333,16.833,14.333,16,1.0,2.794,3.749,1.1395,1.1163,1148,1225.0,1148,1225.0,1.0,16.33,1.1163,0.375,9.33,1.468,69.8,22.9,0.349,31,0,14,1
28-0-2024-04,Chikkaballapura,All,2024-04,28,0,24291,4,14,16,20,11,16.667,16.5,14.667,14,1.0,2.986,3.52,1.1364,0.9545,1171,1186.33,1171,1186.33,1.0,16.67,0.9545,0.3571,9.0,1.468,69.8,22.9,0.349,30,0,12,1
28-0-2024-05,Chikkaballapura,All,2024-05,28,0,24292,5,12,14,16,12,14.0,15.0,14.75,12,1.0,2.582,3.443,0.9492,0.8136,1175,1164.67,1175,1164.67,1.0,14.0,0.8136,0.3333,7.0,1.468,69.8,22.9,0.349,31,0,13,1
28-0-2024-06,Chikkaballapura,All,2024-06,28,0,24293,6,13,12,14,8,13.0,14.667,14.833,13,1.0,2.687,3.387,0.8764,0.8764,1270,1205.33,1270,1205.33,1.0,13.0,0.8764,0.6154,7.33,1.468,69.8,22.9,0.349,30,0,15,1
28-0-2024-07,Chikkaballapura,All,2024-07,28,0,24294,7,15,13,12,17,13.333,15.0,15.417,15,1.0,2.582,2.691,0.8649,0.973,1177,1207.33,1177,1207.33,1.0,13.33,0.973,0.2667,7.0,1.468,69.8,22.9,0.349,31,0,4,1
28-0-2024-08,Chikkaballapura,All,2024-08,28,0,24295,8,4,15,13,13,10.667,12.333,14.333,4,1.0,3.944,4.089,0.7442,0.2791,1103,1183.33,1103,1183.33,1.0,10.67,0.2791,0.75,5.0,1.468,69.8,22.9,0.349,31,0,13,1
28-0-2024-09,Chikkaballapura,All,2024-09,28,0,24296,9,13,4,15,16,10.667,11.833,14.333,13,1.0,3.625,4.089,0.7442,0.907,1214,1164.67,1214,1164.67,1.0,10.67,0.907,0.2308,4.5,1.468,69.8,22.9,0.349,30,0,10,1
28-0-2024-10,Chikkaballapura,All,2024-10,28,0,24297,10,10,13,4,21,9.0,11.167,13.833,10,1.0,3.532,4.22,0.6506,0.7229,1190,1169.0,1190,1169.0,1.0,9.0,0.7229,0.6,4.67,1.468,69.8,22.9,0.349,31,1,14,1
28-0-2024-11,Chikkaballapura,All,2024-11,28,0,24298,11,14,10,13,15,12.333,11.5,13.25,14,1.0,3.686,3.631,0.9308,1.0566,1701,1368.33,1701,1368.33,1.0,12.33,1.0566,0.4286,5.0,1.468,69.8,22.9,0.349,30,1,20,1
28-0-2024-12,Chikkaballapura,All,2024-12,28,0,24299,12,20,14,10,13,14.667,12.667,13.667,20,1.0,4.888,4.069,1.0732,1.4634,1744,1545.0,1744,1545.0,1.0,14.67,1.4634,0.55,5.5,1.468,69.8,22.9,0.349,31,0,17,1
28-0-2025-01,Chikkaballapura,All,2025-01,28,0,24300,1,17,20,14,20,17.0,13.0,14.0,17,1.0,5.099,4.163,1.2143,1.2143,1290,1578.33,1290,1578.33,1.0,17.0,1.2143,0.2941,5.67,1.468,69.8,22.9,0.349,31,0,9,1
28-0-2025-02,Chikkaballapura,All,2025-02,28,0,24301,2,9,17,20,16,15.333,13.833,13.083,9,1.0,3.804,3.947,1.172,0.6879,1210,1414.67,1210,1414.67,1.0,15.33,0.6879,0.7778,6.33,1.468,69.8,22.9,0.349,28,0,11,1
28-0-2025-03,Chikkaballapura,All,2025-03,28,0,24302,3,11,9,17,14,12.333,13.5,12.667,11,1.0,3.948,3.88,0.9737,0.8684,1077,1192.33,1077,1192.33,1.0,12.33,0.8684,0.1818,6.17,1.468,69.8,22.9,0.349,31,0,13,1
28-0-2025-04,Chikkaballapura,All,2025-04,28,0,24303,4,13,11,9,12,11.0,14.0,12.583,13,1.0,3.651,3.861,0.8742,1.0331,1168,1151.67,1168,1151.67,1.0,11.0,1.0331,0.3846,6.0,1.468,69.8,22.9,0.349,30,0,9,1
28-0-2025-05,Chikkaballapura,All,2025-05,28,0,24304,5,9,13,11,13,11.0,13.167,12.333,9,1.0,4.099,3.986,0.8919,0.7297,1168,1137.67,1168,1137.67,1.0,11.0,0.7297,0.6667,6.0,1.468,69.8,22.9,0.349,31,0,7,1
28-0-2025-06,Chikkaballapura,All,2025-06,28,0,24305,6,7,9,13,15,9.667,11.0,11.833,7,1.0,3.266,4.239,0.8169,0.5915,1190,1175.33,1190,1175.33,1.0,9.67,0.5915,0.5714,4.83,1.468,69.8,22.9,0.349,30,0,11,1
28-0-2025-07,Chikkaballapura,All,2025-07,28,0,24306,7,11,7,9,4,9.0,10.0,11.5,11,1.0,1.915,4.133,0.7826,0.9565,1187,1181.67,1187,1181.67,1.0,9.0,0.9565,0.4545,4.83,1.468,69.8,22.9,0.349,31,1,16,1
28-0-2025-08,Chikkaballapura,All,2025-08,28,0,24307,8,16,11,7,13,11.333,11.167,12.5,16,1.0,2.853,3.617,0.9067,1.28,1190,1189.0,1190,1189.0,1.0,11.33,1.28,0.6875,5.5,1.468,69.8,22.9,0.349,31,0,15,1
