row_key,district_id,crime_head_id,month_index,month_of_year,lag_1,lag_2,lag_3,lag_12,roll_3,roll_6,roll_12,district_lag_1,head_share,std_6,std_12,accel_3_12,accel_1_12,head_state_lag_1,head_state_roll_3,state_lag_1,state_roll_3,head_state_share,district_roll_3,district_accel,detected_share_lag_1,detected_roll_6,population_m,literacy_pct,urban_pct,pop_density_k,days_in_month,target_spike
16-2-2026-05,16,2,24316,5,12,11,10,7,11.0,12.0,9.417,28,0.4286,3.697,4.554,1.1681,1.2743,870,855.67,2324,2291.0,0.3744,30.33,1.2776,0.75,4.83,1.942,73.7,19.5,0.23,31,0
16-2-2026-06,16,2,24317,6,10,12,11,6,11.0,11.0,9.667,29,0.3448,3.266,4.497,1.1379,1.0345,953,909.0,2456,2411.67,0.388,30.67,1.2518,0.5,5.17,1.942,73.7,19.5,0.23,30,0
16-4-2026-04,16,4,24315,4,10,4,4,3,6.0,4.167,3.75,35,0.2857,2.853,2.42,1.6,2.6667,465,410.0,2455,2271.33,0.1894,31.33,1.6867,0.6,2.5,1.942,73.7,19.5,0.23,30,0
16-4-2026-05,16,4,24316,5,2,10,4,4,5.333,4.167,3.667,28,0.0714,2.853,2.461,1.4545,0.5455,431,423.67,2324,2291.0,0.1855,30.33,1.2776,0.5,2.5,1.942,73.7,19.5,0.23,31,0
16-4-2026-06,16,4,24317,6,3,2,10,6,5.0,4.5,3.583,29,0.1034,2.566,2.465,1.3953,0.8372,434,443.33,2456,2411.67,0.1767,30.67,1.2518,1.0,2.83,1.942,73.7,19.5,0.23,30,0
17-1-2026-03,17,1,24314,3,6,6,3,1,5.0,3.833,2.5,35,0.1714,1.951,2.021,2.0,2.4,291,258.0,2094,1881.0,0.139,36.0,1.6031,0.5,1.83,1.798,74.4,32.5,0.448,31,0
17-1-2026-04,17,1,24315,4,6,6,6,3,6.0,4.667,2.917,41,0.1463,1.599,2.178,2.0571,2.0571,371,331.0,2455,2271.33,0.1511,40.67,1.7143,0.6667,2.5,1.798,74.4,32.5,0.448,30,0
17-2-2024-02,17,2,24289,2,7,8,14,4,9.667,9.667,7.667,18,0.3889,3.859,3.727,1.2609,0.913,492,690.0,1240,1432.33,0.3968,18.33,1.0141,0.2857,4.67,1.798,74.4,32.5,0.448,28,0
17-2-2024-03,17,2,24290,3,3,7,8,3,6.0,9.167,7.583,11,0.2727,4.45,3.818,0.7912,0.3956,425,477.67,1148,1225.0,0.3702,15.67,0.614,0.6667,4.5,1.798,74.4,32.5,0.448,31,0
17-2-2024-06,17,2,24293,6,8,5,3,8,5.333,5.667,7.417,24,0.3333,2.134,3.84,0.7191,1.0787,495,451.0,1270,1205.33,0.3898,19.0,1.2522,0.625,2.83,1.798,74.4,32.5,0.448,30,0
17-2-2024-07,17,2,24294,7,4,8,5,4,5.667,5.0,7.083,15,0.2667,1.915,3.947,0.8,0.5647,451,455.67,1177,1207.33,0.3832,18.0,0.7965,0.5,2.5,1.798,74.4,32.5,0.448,31,0
17-2-2024-08,17,2,24295,8,3,4,8,6,5.0,4.333,7.0,8,0.375,1.795,4.021,0.7143,0.4286,424,456.67,1103,1183.33,0.3844,15.67,0.4404,1.0,2.67,1.798,74.4,32.5,0.448,31,1
17-2-2024-09,17,2,24296,9,8,3,4,7,5.0,5.167,7.167,20,0.4,2.115,4.017,0.6977,1.1163,472,449.0,1214,1164.67,0.3888,14.33,1.0811,0.375,2.83,1.798,74.4,32.5,0.448,30,0
17-2-2024-11,17,2,24298,11,10,1,8,14,6.333,5.667,6.167,16,0.625,3.197,3.532,1.027,1.6216,967,628.0,1701,1368.33,0.5685,15.0,1.0052,0.7,3.5,1.798,74.4,32.5,0.448,30,1
17-2-2024-12,17,2,24299,12,10,10,1,8,7.0,6.0,5.833,19,0.5263,3.512,2.911,1.2,1.7143,992,801.33,1744,1545.0,0.5688,14.67,1.1937,0.7,3.83,1.798,74.4,32.5,0.448,31,0
17-2-2025-01,17,2,24300,1,9,10,10,7,9.667,6.833,5.917,14,0.6429,3.532,2.985,1.6338,1.5211,553,837.33,1290,1578.33,0.4287,16.33,0.8984,0.6667,4.5,1.798,74.4,32.5,0.448,31,0
17-2-2025-02,17,2,24301,2,4,9,10,3,7.667,7.0,5.667,11,0.3636,3.367,3.009,1.3529,0.7059,452,665.67,1210,1414.67,0.3736,14.67,0.7333,0.5,4.33,1.798,74.4,32.5,0.448,28,0
17-2-2025-03,17,2,24302,3,7,4,9,3,6.667,6.833,6.0,10,0.7,3.337,2.915,1.1111,1.1667,425,476.67,1077,1192.33,0.3946,11.67,0.6704,0.7143,4.67,1.798,74.4,32.5,0.448,31,0
17-2-2025-04,17,2,24303,4,9,7,4,5,6.667,8.167,6.5,16,0.5625,2.115,2.872,1.0256,1.3846,407,428.0,1168,1151.67,0.3485,12.33,1.0847,0.4444,5.17,1.798,74.4,32.5,0.448,30,0
17-2-2025-05,17,2,24304,5,7,9,7,8,7.667,7.667,6.667,20,0.35,1.972,2.838,1.15,1.05,426,419.33,1168,1137.67,0.3647,15.33,1.3187,0.7143,4.83,1.798,74.4,32.5,0.448,31,0
17-2-2025-06,17,2,24305,6,3,7,9,4,6.333,6.5,6.25,11,0.2727,2.291,2.976,1.0133,0.48,427,420.0,1190,1175.33,0.3588,15.67,0.7811,0.6667,4.0,1.798,74.4,32.5,0.448,30,0
17-2-2025-07,17,2,24306,7,8,3,7,3,6.0,6.333,6.583,16,0.5,2.134,2.929,0.9114,1.2152,450,434.33,1187,1181.67,0.3791,15.67,1.1294,0.625,3.83,1.798,74.4,32.5,0.448,31,0
17-2-2025-09,17,2,24308,9,6,2,8,1,5.333,5.833,6.333,11,0.5455,2.544,3.009,0.8421,0.9474,434,441.33,1214,1197.0,0.3575,11.33,0.825,0.8333,3.5,1.798,74.4,32.5,0.448,30,1
17-2-2025-10,17,2,24309,10,8,6,2,10,5.333,5.667,6.917,22,0.3636,2.357,2.564,0.7711,1.1566,394,422.67,1104,1169.33,0.3569,13.33,1.526,0.75,3.83,1.798,74.4,32.5,0.448,31,1
17-2-2025-11,17,2,24310,11,14,8,6,10,9.333,6.833,7.25,25,0.56,3.933,3.139,1.2874,1.931,979,602.33,1707,1341.67,0.5735,19.33,1.6484,0.6429,4.5,1.798,74.4,32.5,0.448,30,0
17-2-2025-12,17,2,24311,12,13,14,8,9,11.667,8.5,7.5,26,0.5,4.072,3.452,1.5556,1.7333,1016,796.33,1697,1502.67,0.5987,24.33,1.6508,0.5385,5.33,1.798,74.4,32.5,0.448,31,0
17-2-2026-01,17,2,24312,1,10,13,14,4,12.333,8.833,7.583,27,0.3704,4.099,3.499,1.6264,1.3187,513,836.0,1284,1562.67,0.3995,26.0,1.604,0.8,5.83,1.798,74.4,32.5,0.448,31,1
17-2-2026-02,17,2,24313,2,19,10,13,7,14.0,11.667,8.833,46,0.413,4.269,4.525,1.5849,2.1509,860,796.33,2265,1748.67,0.3797,33.0,2.3291,0.6316,7.83,1.798,74.4,32.5,0.448,28,1
17-2-2026-03,17,2,24314,3,21,19,10,9,16.667,14.167,10.0,35,0.6,4.598,5.583,1.6667,2.1,793,722.0,2094,1881.0,0.3787,36.0,1.6031,0.3333,8.17,1.798,74.4,32.5,0.448,31,0
17-2-2026-04,17,2,24315,4,22,21,19,7,20.667,16.5,11.083,41,0.5366,4.425,6.474,1.8647,1.985,904,852.33,2455,2271.33,0.3682,40.67,1.7143,0.4091,8.67,1.798,74.4,32.5,0.448,30,0
17-2-2026-05,17,2,24316,5,9,22,21,3,17.333,15.667,11.25,22,0.4091,5.217,6.392,1.5407,0.8,870,855.67,2324,2291.0,0.3744,32.67,0.9135,0.5556,8.0,1.798,74.4,32.5,0.448,31,0
17-2-2026-06,17,2,24317,6,13,9,22,8,14.667,15.667,12.083,37,0.3514,5.217,5.894,1.2138,1.0759,953,909.0,2456,2411.67,0.388,33.33,1.4095,0.3077,7.5,1.798,74.4,32.5,0.448,30,0
17-4-2026-02,17,4,24313,2,5,8,2,1,5.0,3.833,3.333,46,0.1087,2.409,2.055,1.5,1.5,390,268.0,2265,1748.67,0.1722,33.0,2.3291,0.8,1.83,1.798,74.4,32.5,0.448,28,0
17-4-2026-03,17,4,24314,3,2,5,8,3,5.0,4.0,3.417,35,0.0571,2.236,1.977,1.4634,0.5854,375,331.33,2094,1881.0,0.1791,36.0,1.6031,0.5,2.0,1.798,74.4,32.5,0.448,31,1
17-4-2026-04,17,4,24315,4,10,2,5,4,5.667,4.833,4.0,41,0.2439,3.184,2.677,1.4167,2.5,465,410.0,2455,2271.33,0.1894,40.67,1.7143,0.3,2.33,1.798,74.4,32.5,0.448,30,0
17-4-2026-05,17,4,24316,5,4,10,2,5,5.333,5.167,4.0,22,0.1818,2.967,2.677,1.3333,1.0,431,423.67,2324,2291.0,0.1855,32.67,0.9135,0.25,2.5,1.798,74.4,32.5,0.448,31,0
17-4-2026-06,17,4,24317,6,6,4,10,3,6.667,5.833,4.083,37,0.1622,2.609,2.722,1.6327,1.4694,434,443.33,2456,2411.67,0.1767,33.33,1.4095,0.0,2.17,1.798,74.4,32.5,0.448,30,1
18-1-2026-03,18,1,24314,3,3,12,2,0,5.667,3.0,2.417,29,0.1034,4.163,3.252,2.3448,1.2414,291,258.0,2094,1881.0,0.139,24.33,1.6186,1.0,2.5,2.257,59.6,22.4,0.269,31,0
18-1-2026-04,18,1,24315,4,5,3,12,3,6.667,3.833,2.833,35,0.1429,3.976,3.236,2.3529,1.7647,371,331.0,2455,2271.33,0.1511,34.0,1.7213,0.4,2.83,2.257,59.6,22.4,0.269,30,0
18-2-2024-02,18,2,24289,2,4,8,8,6,6.667,8.0,7.083,20,0.2,4.865,4.232,0.9412,0.5647,492,690.0,1240,1432.33,0.3968,16.33,1.25,0.5,4.83,2.257,59.6,22.4,0.269,28,0
18-2-2024-06,18,2,24293,6,7,8,4,3,6.333,5.167,6.5,19,0.3684,2.853,4.291,0.9744,1.0769,495,451.0,1270,1205.33,0.3898,14.33,1.2391,0.4286,2.67,2.257,59.6,22.4,0.269,30,0
18-2-2024-07,18,2,24294,7,3,7,8,8,6.0,4.333,6.5,10,0.3,2.625,4.291,0.9231,0.4615,451,455.67,1177,1207.33,0.3832,14.67,0.6593,0.6667,2.33,2.257,59.6,22.4,0.269,31,0
18-2-2024-08,18,2,24295,8,7,3,7,7,5.667,4.833,6.417,14,0.5,2.794,4.271,0.8831,1.0909,424,456.67,1103,1183.33,0.3844,14.33,0.9492,0.7143,2.83,2.257,59.6,22.4,0.269,31,0
18-2-2024-11,18,2,24298,11,11,6,1,8,6.0,5.833,5.583,26,0.4231,3.184,3.095,1.0746,1.9701,967,628.0,1701,1368.33,0.5685,16.33,1.7727,0.6364,3.5,2.257,59.6,22.4,0.269,30,0
18-2-2024-12,18,2,24299,12,8,11,6,8,8.333,6.0,5.583,18,0.4444,3.266,3.095,1.4925,1.4328,992,801.33,1744,1545.0,0.5688,20.0,1.1934,0.5,3.67,2.257,59.6,22.4,0.269,31,0
18-2-2025-01,18,2,24300,1,8,8,11,4,9.0,6.833,5.583,14,0.5714,3.023,3.095,1.6119,1.4328,553,837.33,1290,1578.33,0.4287,19.33,0.9385,0.5,4.0,2.257,59.6,22.4,0.269,31,0
18-2-2025-02,18,2,24301,2,7,8,8,0,7.667,6.833,5.833,18,0.3889,3.023,3.078,1.3143,1.2,452,665.67,1210,1414.67,0.3736,16.67,1.2203,0.7143,4.0,2.257,59.6,22.4,0.269,28,0
18-2-2025-03,18,2,24302,3,8,7,8,4,7.667,8.0,6.5,15,0.5333,1.528,2.566,1.1795,1.2308,425,476.67,1077,1192.33,0.3946,15.67,0.9945,0.5,4.67,2.257,59.6,22.4,0.269,31,0
18-2-2025-04,18,2,24303,4,1,8,7,8,5.333,7.167,6.25,6,0.1667,3.023,2.919,0.8533,0.16,407,428.0,1168,1151.67,0.3485,13.0,0.4045,0.0,4.0,2.257,59.6,22.4,0.269,30,0
18-2-2025-05,18,2,24304,5,6,1,8,7,5.0,6.333,6.083,20,0.3,2.494,2.871,0.8219,0.9863,426,419.33,1168,1137.67,0.3647,13.67,1.3115,0.5,3.33,2.257,59.6,22.4,0.269,31,1
18-2-2025-06,18,2,24305,6,8,6,1,3,5.0,6.333,6.167,16,0.5,2.494,2.911,0.8108,1.2973,427,420.0,1190,1175.33,0.3588,14.0,1.0667,0.5,3.33,2.257,59.6,22.4,0.269,30,1
18-2-2025-07,18,2,24306,7,8,8,6,7,7.333,6.333,6.583,13,0.6154,2.494,2.783,1.1139,1.2152,450,434.33,1187,1181.67,0.3791,16.33,0.8525,0.75,3.67,2.257,59.6,22.4,0.269,31,0
18-2-2025-08,18,2,24307,8,5,8,8,1,7.0,6.0,6.417,15,0.3333,2.517,2.812,1.0909,0.7792,440,439.0,1190,1189.0,0.3697,14.67,0.9783,0.4,3.17,2.257,59.6,22.4,0.269,31,0
18-2-2025-09,18,2,24308,9,5,5,8,6,6.0,5.5,6.75,22,0.2273,2.363,2.35,0.8889,0.7407,434,441.33,1214,1197.0,0.3575,16.67,1.3266,0.2,2.67,2.257,59.6,22.4,0.269,30,0
18-2-2025-11,18,2,24310,11,12,4,5,8,7.0,7.0,6.667,18,0.6667,2.708,2.625,1.05,1.8,979,602.33,1707,1341.67,0.5735,18.67,1.1309,0.5,3.5,2.257,59.6,22.4,0.269,30,1
18-2-2025-12,18,2,24311,12,11,12,4,8,9.0,7.5,6.917,16,0.6875,3.096,2.871,1.3012,1.5904,1016,796.33,1697,1502.67,0.5987,16.67,1.0159,0.7273,4.17,2.257,59.6,22.4,0.269,31,0
18-2-2026-01,18,2,24312,1,1,11,12,7,8.0,6.333,6.333,6,0.1667,3.902,3.274,1.2632,0.1579,513,836.0,1284,1562.67,0.3995,13.33,0.3978,0.0,3.17,2.257,59.6,22.4,0.269,31,0
18-2-2026-02,18,2,24313,2,11,1,11,8,7.667,7.333,6.667,38,0.2895,4.19,3.52,1.15,1.65,860,796.33,2265,1748.67,0.3797,20.0,2.2687,0.7273,4.17,2.257,59.6,22.4,0.269,28,0
18-2-2026-03,18,2,24314,3,9,11,1,1,7.0,8.0,6.75,29,0.3103,4.082,3.562,1.037,1.3333,793,722.0,2094,1881.0,0.3787,24.33,1.6186,0.4444,4.67,2.257,59.6,22.4,0.269,31,1
18-2-2026-04,18,2,24315,4,10,9,11,6,10.0,9.0,7.5,35,0.2857,3.697,3.202,1.3333,1.3333,904,852.33,2455,2271.33,0.3682,34.0,1.7213,0.5,5.17,2.257,59.6,22.4,0.269,30,0
18-2-2026-05,18,2,24316,5,11,10,9,8,10.0,8.833,7.917,27,0.4074,3.578,3.303,1.2632,1.3895,870,855.67,2324,2291.0,0.3744,30.33,1.2908,0.6364,5.33,2.257,59.6,22.4,0.269,31,0
18-2-2026-06,18,2,24317,6,7,11,10,8,9.333,8.167,7.833,20,0.35,3.484,3.312,1.1915,0.8936,953,909.0,2456,2411.67,0.388,27.33,0.9412,0.7143,4.83,2.257,59.6,22.4,0.269,30,0
18-4-2026-04,18,4,24315,4,11,7,5,2,7.667,4.5,3.5,35,0.3143,3.686,3.122,2.1905,3.1429,465,410.0,2455,2271.33,0.1894,34.0,1.7213,0.5455,2.67,2.257,59.6,22.4,0.269,30,0
18-4-2026-05,18,4,24316,5,4,11,7,2,7.333,4.833,3.667,27,0.1481,3.532,3.091,2.0,1.0909,431,423.67,2324,2291.0,0.1855,30.33,1.2908,0.5,2.83,2.257,59.6,22.4,0.269,31,0
18-4-2026-06,18,4,24317,6,0,4,11,0,5.0,4.5,3.5,20,0.0,3.862,3.227,1.4286,0.0,434,443.33,2456,2411.67,0.1767,27.33,0.9412,0.0,2.5,2.257,59.6,22.4,0.269,30,0
19-2-2024-02,19,2,24289,2,5,1,14,2,6.667,8.5,6.75,10,0.5,4.717,4.003,0.9877,0.7407,492,690.0,1240,1432.33,0.3968,14.33,0.6557,0.4,4.67,1.993,70.5,24.4,0.366,28,0
19-2-2024-12,19,2,24299,12,12,7,2,1,7.0,4.833,4.25,13,0.9231,3.67,2.919,1.6471,2.8235,992,801.33,1744,1545.0,0.5688,12.67,1.1471,0.5,2.83,1.993,70.5,24.4,0.366,31,0
19-2-2025-01,19,2,24300,1,3,12,7,5,7.333,5.0,4.417,12,0.25,3.559,2.783,1.6604,0.6792,553,837.33,1290,1578.33,0.4287,13.67,1.0435,0.3333,3.0,1.993,70.5,24.4,0.366,31,0
19-2-2025-02,19,2,24301,2,8,3,12,2,7.667,6.0,4.667,18,0.4444,3.416,2.953,1.6429,1.7143,452,665.67,1210,1414.67,0.3736,14.33,1.4795,0.5,3.33,1.993,70.5,24.4,0.366,28,0
19-2-2025-03,19,2,24302,3,5,8,3,4,5.333,6.167,4.917,10,0.5,3.337,2.842,1.0847,1.0169,425,476.67,1077,1192.33,0.3946,13.33,0.8276,0.8,3.5,1.993,70.5,24.4,0.366,31,0
19-2-2025-04,19,2,24303,4,3,5,8,4,5.333,6.333,4.833,10,0.3,3.145,2.882,1.1034,0.6207,407,428.0,1168,1151.67,0.3485,12.67,0.8451,0.6667,3.5,1.993,70.5,24.4,0.366,30,0
19-2-2025-11,19,2,24310,11,7,4,4,12,5.0,4.333,5.167,18,0.3889,1.886,2.734,0.9677,1.3548,979,602.33,1707,1341.67,0.5735,14.33,1.3846,0.7143,2.5,1.993,70.5,24.4,0.366,30,1
19-2-2025-12,19,2,24311,12,10,7,4,3,7.0,5.833,5.0,17,0.5882,2.192,2.345,1.4,2.0,1016,796.33,1697,1502.67,0.5987,16.33,1.275,0.8,3.67,1.993,70.5,24.4,0.366,31,0
19-2-2026-01,19,2,24312,1,6,10,7,8,7.667,6.167,5.25,15,0.4,2.034,2.278,1.4603,1.1429,513,836.0,1284,1562.67,0.3995,16.67,1.1043,0.1667,3.5,1.993,70.5,24.4,0.366,31,0
19-2-2026-02,19,2,24313,2,6,6,10,5,7.333,6.167,5.083,17,0.3529,2.034,2.139,1.4426,1.1803,860,796.33,2265,1748.67,0.3797,16.33,1.2593,0.5,3.5,1.993,70.5,24.4,0.366,28,0
19-2-2026-03,19,2,24314,3,8,6,6,3,6.667,6.833,5.333,21,0.381,1.863,2.285,1.25,1.5,793,722.0,2094,1881.0,0.3787,17.67,1.4566,0.625,4.0,1.993,70.5,24.4,0.366,31,0
19-2-2026-04,19,2,24315,4,6,8,6,5,6.667,7.167,5.583,20,0.3,1.462,2.178,1.194,1.0746,904,852.33,2455,2271.33,0.3682,19.33,1.3115,0.3333,4.0,1.993,70.5,24.4,0.366,30,0
19-2-2026-05,19,2,24316,5,7,6,8,1,7.0,7.167,5.75,25,0.28,1.462,2.203,1.2174,1.2174,870,855.67,2324,2291.0,0.3744,22.0,1.5385,0.4286,3.67,1.993,70.5,24.4,0.366,31,1
19-2-2026-06,19,2,24317,6,12,7,6,4,8.333,7.5,6.667,21,0.5714,2.141,2.321,1.25,1.8,953,909.0,2456,2411.67,0.388,22.0,1.2537,0.5833,3.5,1.993,70.5,24.4,0.366,30,0
2-1-2024-02,2,1,24289,2,8,12,5,9,8.333,8.5,7.75,70,0.1143,2.217,2.42,1.0753,1.0323,146,158.67,1240,1432.33,0.1177,74.0,1.1053,0.875,6.17,2.472,77.9,30.6,1.075,28,1
2-1-2024-03,2,1,24290,3,12,8,12,5,10.667,8.833,8.0,64,0.1875,2.544,2.677,1.3333,1.5,168,162.33,1148,1225.0,0.1463,68.67,1.0105,0.8333,7.17,2.472,77.9,30.6,1.075,31,0
2-1-2024-04,2,1,24291,4,9,12,8,7,9.667,8.833,8.333,80,0.1125,2.544,2.528,1.16,1.08,170,161.33,1171,1186.33,0.1452,71.33,1.2245,0.5556,7.0,2.472,77.9,30.6,1.075,30,1
2-1-2024-05,2,1,24292,5,18,9,12,4,13.0,10.667,9.25,64,0.2812,4.069,3.631,1.4054,1.9459,182,173.33,1175,1164.67,0.1549,69.33,0.96,0.3333,7.0,2.472,77.9,30.6,1.075,31,0
2-1-2024-06,2,1,24293,6,7,18,9,6,11.333,11.0,9.5,65,0.1077,3.651,3.354,1.193,0.7368,174,175.33,1270,1205.33,0.137,69.67,0.9535,0.5714,7.33,2.472,77.9,30.6,1.075,30,0
2-1-2024-07,2,1,24294,7,10,7,18,11,11.667,10.667,9.833,78,0.1282,3.636,3.184,1.1864,1.0169,147,167.67,1177,1207.33,0.1249,69.0,1.109,0.7,6.5,2.472,77.9,30.6,1.075,31,0
2-1-2024-08,2,1,24295,8,11,10,7,10,9.333,11.167,9.833,69,0.1594,3.436,3.184,0.9492,1.1186,149,156.67,1103,1183.33,0.1351,70.67,0.9764,0.6364,6.5,2.472,77.9,30.6,1.075,31,0
2-1-2024-09,2,1,24296,9,11,11,10,9,10.667,11.0,9.917,65,0.1692,3.416,3.2,1.0756,1.1092,169,155.0,1214,1164.67,0.1392,70.67,0.9059,0.5455,5.83,2.472,77.9,30.6,1.075,30,0
2-1-2024-10,2,1,24297,10,6,11,11,7,9.333,10.5,9.667,71,0.0845,3.862,3.375,0.9655,0.6207,135,151.0,1190,1169.0,0.1134,68.33,0.9726,0.5,5.5,2.472,77.9,30.6,1.075,31,0
2-1-2024-11,2,1,24298,11,5,6,11,5,7.333,8.333,9.5,79,0.0633,2.427,3.547,0.7719,0.5263,154,152.67,1701,1368.33,0.0905,71.67,1.1062,0.4,4.83,2.472,77.9,30.6,1.075,30,0
2-1-2024-12,2,1,24299,12,7,5,6,12,6.0,8.333,9.667,99,0.0707,2.427,3.375,0.6207,0.7241,175,154.67,1744,1545.0,0.1003,83.0,1.3562,0.4286,4.67,2.472,77.9,30.6,1.075,31,1
2-1-2025-01,2,1,24300,1,13,7,5,8,8.333,8.833,9.75,78,0.1667,2.967,3.443,0.8547,1.3333,151,160.0,1290,1578.33,0.1171,85.33,1.0612,0.5385,4.67,2.472,77.9,30.6,1.075,31,0
2-1-2025-02,2,1,24301,2,7,13,7,12,9.0,8.167,9.667,51,0.1373,2.853,3.496,0.931,0.7241,162,162.67,1210,1414.67,0.1339,76.0,0.7092,0.4286,4.0,2.472,77.9,30.6,1.075,28,0
2-1-2025-03,2,1,24302,3,9,7,13,9,9.667,7.833,9.417,62,0.1452,2.609,3.427,1.0265,0.9558,131,148.0,1077,1192.33,0.1216,63.67,0.8641,0.4444,3.67,2.472,77.9,30.6,1.075,31,0
2-1-2025-04,2,1,24303,4,10,9,7,18,8.667,8.5,9.5,57,0.1754,2.566,3.428,0.9123,1.0526,159,150.67,1168,1151.67,0.1361,56.67,0.8162,0.5,4.0,2.472,77.9,30.6,1.075,30,0
2-1-2025-05,2,1,24304,5,6,10,9,7,8.333,8.667,8.5,48,0.125,2.357,2.398,0.9804,0.7059,199,163.0,1168,1137.67,0.1704,55.67,0.7007,0.1667,3.83,2.472,77.9,30.6,1.075,31,0
2-1-2025-06,2,1,24305,6,10,6,10,10,8.667,9.167,8.75,73,0.137,2.267,2.385,0.9905,1.1429,183,180.33,1190,1175.33,0.1538,59.33,1.0554,0.4,4.0,2.472,77.9,30.6,1.075,30,0
2-1-2025-07,2,1,24306,7,11,10,6,11,9.0,8.833,8.833,59,0.1864,1.772,2.444,1.0189,1.2453,149,177.0,1187,1181.67,0.1255,60.0,0.873,0.4545,3.67,2.472,77.9,30.6,1.075,31,0
2-1-2025-08,2,1,24307,8,7,11,10,11,9.333,8.833,8.5,63,0.1111,1.772,2.398,1.098,0.8235,171,167.67,1190,1189.0,0.1437,65.0,0.9391,0.7143,4.0,2.472,77.9,30.6,1.075,31,0
2-1-2025-09,2,1,24308,9,6,7,11,6,8.0,8.333,8.083,64,0.0938,2.055,2.361,0.9897,0.7423,146,155.33,1214,1197.0,0.1203,62.0,0.9552,0.5,3.83,2.472,77.9,30.6,1.075,30,0
2-1-2025-10,2,1,24309,10,3,6,7,5,5.333,7.167,7.833,53,0.0566,2.672,2.703,0.6809,0.383,155,157.33,1104,1169.33,0.1404,60.0,0.8092,0.0,3.0,2.472,77.9,30.6,1.075,31,0
2-1-2025-11,2,1,24310,11,7,3,6,7,5.333,7.333,8.0,91,0.0769,2.625,2.582,0.6667,0.875,160,153.67,1707,1341.67,0.0937,69.33,1.3684,0.5714,3.5,2.472,77.9,30.6,1.075,30,0
2-1-2025-12,2,1,24311,12,5,7,3,13,5.0,6.5,7.833,96,0.0521,2.432,2.703,0.6383,0.6383,157,157.33,1697,1502.67,0.0925,80.0,1.4491,0.4,3.17,2.472,77.9,30.6,1.075,31,1
2-1-2026-01,2,1,24312,1,8,5,7,7,6.667,6.0,7.417,56,0.1429,1.633,2.216,0.8989,1.0787,152,156.33,1284,1562.67,0.1184,81.0,0.8693,0.5,3.0,2.472,77.9,30.6,1.075,31,1
2-1-2026-02,2,1,24313,2,17,8,5,9,10.0,7.667,8.25,117,0.1453,4.46,3.443,1.2121,2.0606,331,213.33,2265,1748.67,0.1461,89.67,1.6734,0.6471,4.0,2.472,77.9,30.6,1.075,28,0
2-1-2026-03,2,1,24314,3,12,17,8,10,12.333,8.667,8.5,104,0.1154,4.643,3.594,1.451,1.4118,291,258.0,2094,1881.0,0.139,92.33,1.4166,0.5,4.5,2.472,77.9,30.6,1.075,31,0
2-1-2026-04,2,1,24315,4,17,12,17,6,15.333,11.0,9.083,133,0.1278,4.726,4.291,1.6881,1.8716,371,331.0,2455,2271.33,0.1511,118.0,1.6677,0.4118,5.67,2.472,77.9,30.6,1.075,30,0
2-1-2026-05,2,1,24316,5,19,17,12,10,16.0,13.0,10.167,126,0.1508,5.132,4.964,1.5738,1.8689,331,331.0,2324,2291.0,0.1424,121.0,1.4609,0.4211,6.33,2.472,77.9,30.6,1.075,31,1
2-1-2026-06,2,1,24317,6,24,19,17,11,20.0,16.167,11.333,137,0.1752,5.08,6.263,1.7647,2.1176,356,352.67,2456,2411.67,0.145,132.0,1.4959,0.5417,8.17,2.472,77.9,30.6,1.075,30,0
2-2-2024-02,2,2,24289,2,34,26,53,29,37.667,35.333,27.667,70,0.4857,15.542,13.792,1.3614,1.2289,492,690.0,1240,1432.33,0.3968,74.0,1.1053,0.5294,18.0,2.472,77.9,30.6,1.075,28,0
2-2-2024-03,2,2,24290,3,25,34,26,21,28.333,36.667,27.333,64,0.3906,14.197,13.804,1.0366,0.9146,425,477.67,1148,1225.0,0.3702,68.67,1.0105,0.72,19.33,2.472,77.9,30.6,1.075,31,0
2-2-2024-04,2,2,24291,4,35,25,34,18,31.333,38.667,28.5,80,0.4375,12.919,13.811,1.0994,1.2281,437,451.33,1171,1186.33,0.3732,71.33,1.2245,0.5429,20.67,2.472,77.9,30.6,1.075,30,0
2-2-2024-05,2,2,24292,5,19,35,25,15,26.333,32.0,28.583,64,0.2969,10.863,13.751,0.9213,0.6647,421,427.67,1175,1164.67,0.3583,69.33,0.96,0.6316,17.5,2.472,77.9,30.6,1.075,31,0
2-2-2024-06,2,2,24293,6,27,19,35,16,27.0,27.667,29.583,65,0.4154,5.467,13.15,0.9127,0.9127,495,451.0,1270,1205.33,0.3898,69.67,0.9535,0.5926,15.5,2.472,77.9,30.6,1.075,30,0
2-2-2024-07,2,2,24294,7,27,27,19,21,24.333,27.833,30.5,78,0.3462,5.429,12.54,0.7978,0.8852,451,455.67,1177,1207.33,0.3832,69.0,1.109,0.4444,15.83,2.472,77.9,30.6,1.075,31,0
2-2-2024-08,2,2,24295,8,28,27,27,17,27.333,26.833,31.083,69,0.4058,4.705,12.244,0.8794,0.9008,424,456.67,1103,1183.33,0.3844,70.67,0.9764,0.5357,15.33,2.472,77.9,30.6,1.075,31,0
2-2-2024-09,2,2,24296,9,24,28,27,23,26.333,26.667,31.667,65,0.3692,4.784,11.714,0.8316,0.7579,472,449.0,1214,1164.67,0.3888,70.67,0.9059,0.5833,14.67,2.472,77.9,30.6,1.075,30,0
