prior_cases,days_since_last,span_days,rate_per_yr,n_districts,n_heads,heinous,target_back_180
3,153,370,2.9615,2,2,0,1
3,183,400,2.7394,2,2,0,1
4,7,430,3.3977,2,2,0,0
4,37,460,3.1761,2,2,0,0
4,67,490,2.9816,2,2,0,0
4,97,520,2.8096,2,2,0,0
4,127,550,2.6564,2,2,0,0
4,157,580,2.519,2,2,0,0
4,187,610,2.3951,2,2,0,0
4,217,640,2.2828,2,2,0,0
4,247,670,2.1806,2,2,0,0
4,277,700,2.0871,2,2,0,0
4,307,730,2.0014,2,2,0,0
4,337,760,1.9224,2,2,0,0
4,367,790,1.8494,2,2,0,0
4,397,820,1.7817,2,2,0,0
1,289,289,1.0,1,1,0,0
1,319,319,1.0,1,1,0,0
1,349,349,1.0,1,1,0,1
1,379,379,0.9637,1,1,0,1
1,409,409,0.893,1,1,0,1
1,439,439,0.832,1,1,0,1
1,469,469,0.7788,1,1,0,1
1,499,499,0.732,1,1,0,1
2,18,529,1.3809,1,1,0,0
2,48,559,1.3068,1,1,0,0
2,78,589,1.2402,1,1,0,0
2,108,619,1.1801,1,1,0,0
2,138,649,1.1256,1,1,0,0
2,168,679,1.0758,1,1,0,0
2,198,709,1.0303,1,1,0,0
2,228,739,0.9885,1,1,0,0
2,258,769,0.9499,1,1,0,0
2,288,799,0.9143,1,1,0,0
2,318,829,0.8812,1,1,0,0
2,348,859,0.8504,1,1,0,0
2,378,889,0.8217,1,1,0,0
2,408,919,0.7949,1,1,0,0
2,438,949,0.7698,1,1,0,0
2,468,979,0.7462,1,1,0,0
2,498,1009,0.724,1,1,0,0
1,5,5,1.0,1,1,0,1
1,35,35,1.0,1,1,0,1
1,65,65,1.0,1,1,0,1
1,95,95,1.0,1,1,0,1
1,125,125,1.0,1,1,0,1
2,0,155,2.0,2,2,0,1
3,0,185,3.0,2,2,0,0
3,30,215,3.0,2,2,0,0
3,60,245,3.0,2,2,0,0
3,90,275,3.0,2,2,0,0
3,120,305,3.0,2,2,0,0
3,150,335,3.0,2,2,0,0
3,180,365,3.0,2,2,0,0
3,210,395,2.7741,2,2,0,0
3,240,425,2.5782,2,2,0,0
3,270,455,2.4082,2,2,0,0
3,300,485,2.2593,2,2,0,0
3,330,515,2.1277,2,2,0,0
3,360,545,2.0106,2,2,0,1
3,390,575,1.9057,2,2,0,1
3,420,605,1.8112,2,2,0,1
3,450,635,1.7256,2,2,0,1
3,480,665,1.6477,2,2,0,1
1,81,81,1.0,1,1,0,0
1,111,111,1.0,1,1,0,0
1,141,141,1.0,1,1,0,0
1,171,171,1.0,1,1,0,0
1,201,201,1.0,1,1,0,0
1,231,231,1.0,1,1,0,0
1,261,261,1.0,1,1,0,0
1,291,291,1.0,1,1,0,0
1,321,321,1.0,1,1,0,0
1,351,351,1.0,1,1,0,0
1,381,381,0.9587,1,1,0,0
1,411,411,0.8887,1,1,0,0
1,441,441,0.8282,1,1,0,0
1,471,471,0.7755,1,1,0,0
1,501,501,0.729,1,1,0,0
1,531,531,0.6879,1,1,0,0
1,561,561,0.6511,1,1,0,0
1,591,591,0.618,1,1,0,0
1,621,621,0.5882,1,1,0,0
1,651,651,0.5611,1,1,0,0
1,681,681,0.5363,1,1,0,0
1,711,711,0.5137,1,1,0,0
1,741,741,0.4929,1,1,0,0
1,771,771,0.4737,1,1,0,1
1,801,801,0.456,1,1,0,1
2,45,268,2.0,2,2,0,0
2,75,298,2.0,2,2,0,0
2,105,328,2.0,2,2,0,0
2,135,358,2.0,2,2,0,0
2,165,388,1.8827,2,2,0,0
2,195,418,1.7476,2,2,0,0
2,225,448,1.6306,2,2,0,0
2,255,478,1.5282,2,2,0,1
2,285,508,1.438,2,2,0,1
2,315,538,1.3578,2,2,0,1
2,345,568,1.2861,2,2,0,1
2,375,598,1.2216,2,2,0,1
2,405,628,1.1632,2,2,0,1
3,0,658,1.6653,3,2,0,1
3,30,688,1.5927,3,2,0,1
3,60,718,1.5261,3,2,0,1
3,90,748,1.4649,3,2,0,1
3,120,778,1.4084,3,2,0,1
3,150,808,1.3561,3,2,0,1
4,21,838,1.7434,3,3,1,0
4,51,868,1.6832,3,3,1,0
4,81,898,1.6269,3,3,1,0
4,111,928,1.5744,3,3,1,0
4,141,958,1.5251,3,3,1,0
4,171,988,1.4787,3,3,1,0
2,204,345,2.0,2,2,0,0
2,234,375,1.948,2,2,0,0
2,264,405,1.8037,2,2,0,0
2,294,435,1.6793,2,2,0,0
2,324,465,1.571,2,2,0,0
2,354,495,1.4758,2,2,0,0
2,384,525,1.3914,2,2,0,0
2,414,555,1.3162,2,2,0,0
2,444,585,1.2487,2,2,0,0
2,474,615,1.1878,2,2,0,0
2,504,645,1.1326,2,2,0,0
2,534,675,1.0822,2,2,0,0
2,564,705,1.0362,2,2,0,0
2,594,735,0.9939,2,2,0,0
2,624,765,0.9549,2,2,0,0
2,654,795,0.9189,2,2,0,0
2,684,825,0.8855,2,2,0,0
2,714,855,0.8544,2,2,0,0
2,744,885,0.8254,2,2,0,0
2,774,915,0.7984,2,2,0,0
2,804,945,0.773,2,2,0,0
2,834,975,0.7492,2,2,0,0
2,864,1005,0.7269,2,2,0,0
2,894,1035,0.7058,2,2,0,0
2,924,1065,0.6859,2,2,0,0
1,28,28,1.0,1,1,0,0
1,58,58,1.0,1,1,0,0
1,88,88,1.0,1,1,0,0
1,118,118,1.0,1,1,0,0
1,148,148,1.0,1,1,0,0
1,178,178,1.0,1,1,0,0
1,208,208,1.0,1,1,0,0
1,238,238,1.0,1,1,0,0
1,268,268,1.0,1,1,0,1
1,298,298,1.0,1,1,0,1
1,328,328,1.0,1,1,0,1
1,358,358,1.0,1,1,0,1
1,388,388,0.9414,1,1,0,1
1,418,418,0.8738,1,1,0,1
2,14,448,1.6306,2,2,0,0
2,44,478,1.5282,2,2,0,0
2,74,508,1.438,2,2,0,0
2,104,538,1.3578,2,2,0,0
2,134,568,1.2861,2,2,0,0
2,164,598,1.2216,2,2,0,0
2,194,628,1.1632,2,2,0,0
2,224,658,1.1102,2,2,0,1
2,254,688,1.0618,2,2,0,1
3,53,134,3.0,2,1,0,0
3,83,164,3.0,2,1,0,0
3,113,194,3.0,2,1,0,0
3,143,224,3.0,2,1,0,0
3,173,254,3.0,2,1,0,0
3,203,284,3.0,2,1,0,0
3,233,314,3.0,2,1,0,1
3,263,344,3.0,2,1,0,1
3,293,374,2.9298,2,1,0,1
3,323,404,2.7123,2,1,0,1
3,353,434,2.5248,2,1,0,1
3,383,464,2.3615,2,1,0,1
4,19,494,2.9575,3,2,0,1
4,49,524,2.7882,3,2,0,1
5,12,554,3.2965,4,3,0,0
5,42,584,3.1271,4,3,0,0
5,72,614,2.9743,4,3,0,0
5,102,644,2.8358,4,3,0,0
5,132,674,2.7096,4,3,0,0
5,162,704,2.5941,4,3,0,0
5,192,734,2.4881,4,3,0,1
5,222,764,2.3904,4,3,0,1
5,252,794,2.3001,4,3,0,1
5,282,824,2.2163,4,3,0,1
5,312,854,2.1385,4,3,0,1
1,26,26,1.0,1,1,0,0
1,56,56,1.0,1,1,0,0
1,86,86,1.0,1,1,0,0
1,116,116,1.0,1,1,0,0
1,146,146,1.0,1,1,0,0
1,176,176,1.0,1,1,0,0
1,206,206,1.0,1,1,0,0
1,236,236,1.0,1,1,0,0
1,266,266,1.0,1,1,0,0
1,296,296,1.0,1,1,0,0
1,326,326,1.0,1,1,0,0
1,356,356,1.0,1,1,0,0
1,386,386,0.9462,1,1,0,0
1,416,416,0.878,1,1,0,0
1,446,446,0.8189,1,1,0,0
1,476,476,0.7673,1,1,0,0
1,506,506,0.7218,1,1,0,1
2,48,236,2.0,1,2,0,0
2,78,266,2.0,1,2,0,0
2,108,296,2.0,1,2,0,0
2,138,326,2.0,1,2,0,0
2,168,356,2.0,1,2,0,0
2,198,386,1.8925,1,2,0,1
2,228,416,1.756,1,2,0,1
2,258,446,1.6379,1,2,0,1
2,288,476,1.5347,1,2,0,1
2,318,506,1.4437,1,2,0,1
2,348,536,1.3629,1,2,0,1
3,7,566,1.936,2,3,0,1
3,37,596,1.8385,2,3,0,1
4,9,626,2.3339,2,4,1,0
4,39,656,2.2271,2,4,1,0
4,69,686,2.1297,2,4,1,0
4,99,716,2.0405,2,4,1,0
4,129,746,1.9584,2,4,1,1
4,159,776,1.8827,2,4,1,1
4,189,806,1.8127,2,4,1,1
4,219,836,1.7476,2,4,1,1
4,249,866,1.6871,2,4,1,1
4,279,896,1.6306,2,4,1,1
5,29,926,1.9722,2,4,1,1
5,59,956,1.9103,2,4,1,1
1,25,25,1.0,1,1,0,0
1,55,55,1.0,1,1,0,0
1,85,85,1.0,1,1,0,0
1,115,115,1.0,1,1,0,0
1,145,145,1.0,1,1,0,0
1,175,175,1.0,1,1,0,0
1,205,205,1.0,1,1,0,0
1,235,235,1.0,1,1,0,0
1,265,265,1.0,1,1,0,0
1,295,295,1.0,1,1,0,0
1,325,325,1.0,1,1,0,1
1,355,355,1.0,1,1,0,1
1,385,385,0.9487,1,1,0,1
1,415,415,0.8801,1,1,0,1
1,445,445,0.8208,1,1,0,1
1,475,475,0.7689,1,1,0,1
2,22,505,1.4465,2,2,0,0
2,52,535,1.3654,2,2,0,0
2,82,565,1.2929,2,2,0,0
2,112,595,1.2277,2,2,0,0
2,142,625,1.1688,2,2,0,0
2,172,655,1.1153,2,2,0,0
2,202,685,1.0664,2,2,0,0
2,232,715,1.0217,2,2,0,1
1,9,9,1.0,1,1,0,0
1,39,39,1.0,1,1,0,0
1,17,17,1.0,1,1,1,1
1,47,47,1.0,1,1,1,1
2,86,359,2.0,2,2,0,0
2,116,389,1.8779,2,2,0,0
2,146,419,1.7434,2,2,0,0
2,176,449,1.6269,2,2,0,0
2,206,479,1.5251,2,2,0,0
2,236,509,1.4352,2,2,0,0
2,266,539,1.3553,2,2,0,1
2,296,569,1.2838,2,2,0,1
2,326,599,1.2195,2,2,0,1
2,356,629,1.1614,2,2,0,1
2,386,659,1.1085,2,2,0,1
2,416,689,1.0602,2,2,0,1
3,2,719,1.524,3,3,0,0
3,32,749,1.463,3,3,0,0
3,62,779,1.4066,3,3,0,0
3,92,809,1.3544,3,3,0,0
3,122,839,1.306,3,3,0,0
3,152,869,1.2609,3,3,0,0
3,182,899,1.2189,3,3,0,0
3,212,929,1.1795,3,3,0,0
3,242,959,1.1426,3,3,0,0
3,272,989,1.1079,3,3,0,0
3,302,1019,1.0753,3,3,0,0
3,332,1049,1.0446,3,3,0,0
3,362,1079,1.0155,3,3,0,0
2,11,64,2.0,1,2,0,1
3,7,94,3.0,1,2,0,0
3,37,124,3.0,1,2,0,0
3,67,154,3.0,1,2,0,0
3,97,184,3.0,1,2,0,0
3,127,214,3.0,1,2,0,0
3,157,244,3.0,1,2,0,0
3,187,274,3.0,1,2,0,0
3,217,304,3.0,1,2,0,0
3,247,334,3.0,1,2,0,0
3,277,364,3.0,1,2,0,0
3,307,394,2.7811,1,2,0,0
3,337,424,2.5843,1,2,0,1
3,367,454,2.4135,1,2,0,1
3,397,484,2.2639,1,2,0,1
3,427,514,2.1318,1,2,0,1
3,457,544,2.0142,1,2,0,1
3,487,574,1.909,1,2,0,1
4,22,604,2.4189,2,2,0,0
4,52,634,2.3044,2,2,0,0
4,82,664,2.2003,2,2,0,0
4,112,694,2.1052,2,2,0,0
4,142,724,2.018,2,2,0,0
4,172,754,1.9377,2,2,0,0
4,202,784,1.8635,2,2,0,0
3,107,217,3.0,2,2,1,0
3,137,247,3.0,2,2,1,0
3,167,277,3.0,2,2,1,0
3,197,307,3.0,2,2,1,0
3,227,337,3.0,2,2,1,0
3,257,367,2.9857,2,2,1,0
3,287,397,2.7601,2,2,1,0
3,317,427,2.5662,2,2,1,0
3,347,457,2.3977,2,2,1,0
3,377,487,2.25,2,2,1,0
3,407,517,2.1194,2,2,1,0
3,437,547,2.0032,2,2,1,0
3,467,577,1.899,2,2,1,0
3,497,607,1.8052,2,2,1,0
3,527,637,1.7202,2,2,1,0
3,557,667,1.6428,2,2,1,0
3,587,697,1.5721,2,2,1,0
3,617,727,1.5072,2,2,1,0
3,647,757,1.4475,2,2,1,0
3,677,787,1.3923,2,2,1,0
3,707,817,1.3412,2,2,1,1
3,737,847,1.2937,2,2,1,1
3,767,877,1.2494,2,2,1,1
3,797,907,1.2081,2,2,1,1
3,827,937,1.1694,2,2,1,1
2,3,29,2.0,2,2,0,0
2,33,59,2.0,2,2,0,0
2,63,89,2.0,2,2,0,0
2,93,119,2.0,2,2,0,0
2,123,149,2.0,2,2,0,0
2,153,179,2.0,2,2,0,0
2,183,209,2.0,2,2,0,0
2,213,239,2.0,2,2,0,0
2,243,269,2.0,2,2,0,0
2,273,299,2.0,2,2,0,0
2,303,329,2.0,2,2,0,0
2,333,359,2.0,2,2,0,0
2,363,389,1.8779,2,2,0,0
2,393,419,1.7434,2,2,0,0
2,423,449,1.6269,2,2,0,1
2,453,479,1.5251,2,2,0,1
1,59,59,1.0,1,1,0,0
1,89,89,1.0,1,1,0,0
1,119,119,1.0,1,1,0,0
1,149,149,1.0,1,1,0,0
1,179,179,1.0,1,1,0,1
1,209,209,1.0,1,1,0,1
1,239,239,1.0,1,1,0,1
1,269,269,1.0,1,1,0,1
1,299,299,1.0,1,1,0,1
1,329,329,1.0,1,1,0,1
2,17,359,2.0,2,2,0,0
2,47,389,1.8779,2,2,0,0
2,77,419,1.7434,2,2,0,0
2,107,449,1.6269,2,2,0,0
2,137,479,1.5251,2,2,0,0
2,167,509,1.4352,2,2,0,0
2,197,539,1.3553,2,2,0,0
2,227,569,1.2838,2,2,0,0
2,257,599,1.2195,2,2,0,0
2,287,629,1.1614,2,2,0,0
2,317,659,1.1085,2,2,0,0
2,347,689,1.0602,2,2,0,0
2,377,719,1.016,2,2,0,0
2,407,749,0.9753,2,2,0,0
2,437,779,0.9377,2,2,0,0
3,39,357,3.0,3,2,0,0
3,69,387,2.8314,3,2,0,0
3,99,417,2.6277,3,2,0,0
3,129,447,2.4513,3,2,0,0
3,159,477,2.2972,3,2,0,1
3,189,507,2.1612,3,2,0,1
3,219,537,2.0405,3,2,0,1
3,249,567,1.9325,3,2,0,1
3,279,597,1.8354,3,2,0,1
3,309,627,1.7476,3,2,0,1
4,17,657,2.2237,4,2,0,1
4,47,687,2.1266,4,2,0,1
4,77,717,2.0377,4,2,0,1
5,5,747,2.4448,4,3,1,1
5,35,777,2.3504,4,3,1,1
5,65,807,2.263,4,3,1,1
7,3,837,3.0547,5,5,1,0
7,33,867,2.949,5,5,1,0
7,63,897,2.8503,5,5,1,1
7,93,927,2.7581,5,5,1,1
7,123,957,2.6716,5,5,1,1
7,153,987,2.5904,5,5,1,1
7,183,1017,2.514,5,5,1,1
7,213,1047,2.442,5,5,1,1
8,23,1077,2.7131,5,5,1,1
1,222,222,1.0,1,1,0,0
1,252,252,1.0,1,1,0,0
1,282,282,1.0,1,1,0,0
1,312,312,1.0,1,1,0,0
1,342,342,1.0,1,1,0,0
1,372,372,0.9819,1,1,0,0
1,402,402,0.9086,1,1,0,0
1,432,432,0.8455,1,1,0,0
1,462,462,0.7906,1,1,0,0
1,492,492,0.7424,1,1,0,0
1,522,522,0.6997,1,1,0,0
1,552,552,0.6617,1,1,0,0
1,582,582,0.6276,1,1,0,0
1,612,612,0.5968,1,1,0,0
1,642,642,0.5689,1,1,0,0
1,672,672,0.5435,1,1,0,0
1,702,702,0.5203,1,1,0,0
1,732,732,0.499,1,1,0,0
1,762,762,0.4793,1,1,0,0
1,792,792,0.4612,1,1,0,0
1,822,822,0.4443,1,1,0,1
1,852,852,0.4287,1,1,0,1
1,882,882,0.4141,1,1,0,1
1,912,912,0.4005,1,1,0,1
1,942,942,0.3877,1,1,0,1
1,2,2,1.0,1,1,0,1
1,32,32,1.0,1,1,0,1
1,62,62,1.0,1,1,0,1
2,13,92,2.0,2,2,0,0
2,43,122,2.0,2,2,0,1
2,73,152,2.0,2,2,0,1
2,103,182,2.0,2,2,0,1
2,133,212,2.0,2,2,0,1
2,163,242,2.0,2,2,0,1
2,193,272,2.0,2,2,0,1
3,3,302,3.0,3,3,0,0
3,33,332,3.0,3,3,0,0
3,63,362,3.0,3,3,0,0
3,93,392,2.7953,3,3,0,0
3,123,422,2.5966,3,3,0,1
3,153,452,2.4242,3,3,0,1
3,183,482,2.2733,3,3,0,1
3,213,512,2.1401,3,3,0,1
3,243,542,2.0217,3,3,0,1
1,170,170,1.0,1,1,1,0
1,200,200,1.0,1,1,1,0
1,230,230,1.0,1,1,1,0
1,260,260,1.0,1,1,1,0
1,290,290,1.0,1,1,1,0
1,320,320,1.0,1,1,1,0
1,350,350,1.0,1,1,1,0
1,380,380,0.9612,1,1,1,0
1,410,410,0.8909,1,1,1,0
1,440,440,0.8301,1,1,1,0
1,470,470,0.7771,1,1,1,0
1,500,500,0.7305,1,1,1,0
1,530,530,0.6892,1,1,1,0
1,560,560,0.6522,1,1,1,0
1,590,590,0.6191,1,1,1,0
1,620,620,0.5891,1,1,1,0
1,650,650,0.5619,1,1,1,1
1,680,680,0.5371,1,1,1,1
1,710,710,0.5144,1,1,1,1
1,740,740,0.4936,1,1,1,1
1,770,770,0.4744,1,1,1,1
1,800,800,0.4566,1,1,1,1
2,4,830,0.8801,2,2,1,1
2,34,860,0.8494,2,2,1,1
3,20,890,1.2312,2,2,1,0
1,92,92,1.0,1,1,0,0
1,122,122,1.0,1,1,0,0
1,152,152,1.0,1,1,0,0
1,182,182,1.0,1,1,0,0
1,212,212,1.0,1,1,0,0
1,242,242,1.0,1,1,0,0
1,272,272,1.0,1,1,0,0
1,302,302,1.0,1,1,0,0
1,332,332,1.0,1,1,0,0
1,362,362,1.0,1,1,0,0
1,392,392,0.9318,1,1,0,0
1,422,422,0.8655,1,1,0,0
1,452,452,0.8081,1,1,0,0
1,482,482,0.7578,1,1,0,0
1,512,512,0.7134,1,1,0,0
1,542,542,0.6739,1,1,0,0
1,572,572,0.6385,1,1,0,0
1,602,602,0.6067,1,1,0,0
1,632,632,0.5779,1,1,0,0
1,662,662,0.5517,1,1,0,0
1,692,692,0.5278,1,1,0,0
1,722,722,0.5059,1,1,0,1
1,752,752,0.4857,1,1,0,1
1,782,782,0.4671,1,1,0,1
1,812,812,0.4498,1,1,0,1
1,147,147,1.0,1,1,1,0
1,177,177,1.0,1,1,1,1
1,207,207,1.0,1,1,1,1
1,237,237,1.0,1,1,1,1
1,267,267,1.0,1,1,1,1
1,297,297,1.0,1,1,1,1
1,327,327,1.0,1,1,1,1
2,3,357,2.0,1,2,1,0
2,33,387,1.8876,1,2,1,0
2,63,417,1.7518,1,2,1,0
2,93,447,1.6342,1,2,1,0
2,123,477,1.5314,1,2,1,0
2,153,507,1.4408,1,2,1,0
2,183,537,1.3603,1,2,1,0
2,213,567,1.2884,1,2,1,0
2,243,597,1.2236,1,2,1,0
2,273,627,1.1651,1,2,1,0
2,303,657,1.1119,1,2,1,0
2,333,687,1.0633,1,2,1,1
2,363,717,1.0188,1,2,1,1
2,393,747,0.9779,1,2,1,1
2,423,777,0.9402,1,2,1,1
2,453,807,0.9052,1,2,1,1
2,483,837,0.8728,1,2,1,1
3,22,867,1.2638,2,2,1,1
1,11,11,1.0,1,1,0,1
1,41,41,1.0,1,1,0,1
1,71,71,1.0,1,1,0,1
1,101,101,1.0,1,1,0,1
2,12,131,2.0,1,1,0,0
2,42,161,2.0,1,1,0,1
2,72,191,2.0,1,1,0,1
2,102,221,2.0,1,1,0,1
2,132,251,2.0,1,1,0,1
2,162,281,2.0,1,1,0,1
2,192,311,2.0,1,1,0,1
3,25,341,3.0,2,1,0,0
3,55,371,2.9535,2,1,0,0
1,18,18,1.0,1,1,0,0
1,48,48,1.0,1,1,0,0
1,78,78,1.0,1,1,0,0
1,108,108,1.0,1,1,0,0
1,138,138,1.0,1,1,0,0
1,168,168,1.0,1,1,0,0
1,198,198,1.0,1,1,0,0
1,228,228,1.0,1,1,0,0
1,258,258,1.0,1,1,0,0
1,288,288,1.0,1,1,0,0
1,318,318,1.0,1,1,0,0
1,348,348,1.0,1,1,0,0
1,378,378,0.9663,1,1,0,0
1,408,408,0.8952,1,1,0,0
1,438,438,0.8339,1,1,0,0
1,468,468,0.7804,1,1,0,1
1,498,498,0.7334,1,1,0,1
1,528,528,0.6918,1,1,0,1
1,558,558,0.6546,1,1,0,1
1,26,26,1.0,1,1,0,0
1,56,56,1.0,1,1,0,0
1,86,86,1.0,1,1,0,0
1,116,116,1.0,1,1,0,0
1,146,146,1.0,1,1,0,0
1,176,176,1.0,1,1,0,0
1,206,206,1.0,1,1,0,0
1,236,236,1.0,1,1,0,0
1,266,266,1.0,1,1,0,0
1,296,296,1.0,1,1,0,0
1,326,326,1.0,1,1,0,0
1,356,356,1.0,1,1,0,0
1,386,386,0.9462,1,1,0,0
1,416,416,0.878,1,1,0,0
1,446,446,0.8189,1,1,0,0
1,476,476,0.7673,1,1,0,1
1,506,506,0.7218,1,1,0,1
2,267,306,2.0,2,2,1,0
2,297,336,2.0,2,2,1,0
2,327,366,1.9959,2,2,1,0
2,357,396,1.8447,2,2,1,0
2,387,426,1.7148,2,2,1,0
2,417,456,1.602,2,2,1,0
2,447,486,1.5031,2,2,1,0
2,477,516,1.4157,2,2,1,0
2,507,546,1.3379,2,2,1,0
2,537,576,1.2682,2,2,1,0
2,567,606,1.2054,2,2,1,0
2,597,636,1.1486,2,2,1,0
2,627,666,1.0968,2,2,1,0
2,657,696,1.0496,2,2,1,0
2,687,726,1.0062,2,2,1,0
2,717,756,0.9663,2,2,1,0
2,747,786,0.9294,2,2,1,0
2,777,816,0.8952,2,2,1,0
2,807,846,0.8635,2,2,1,0
2,837,876,0.8339,2,2,1,0
2,867,906,0.8063,2,2,1,0
2,897,936,0.7804,2,2,1,1
2,927,966,0.7562,2,2,1,1
2,957,996,0.7334,2,2,1,1
2,987,1026,0.712,2,2,1,1
1,166,166,1.0,1,1,0,0
1,196,196,1.0,1,1,0,0
1,226,226,1.0,1,1,0,0
1,256,256,1.0,1,1,0,0
1,286,286,1.0,1,1,0,0
1,316,316,1.0,1,1,0,0
1,346,346,1.0,1,1,0,0
1,376,376,0.9714,1,1,0,0
1,406,406,0.8996,1,1,0,0
1,436,436,0.8377,1,1,0,0
1,466,466,0.7838,1,1,0,0
1,496,496,0.7364,1,1,0,0
1,526,526,0.6944,1,1,0,0
1,556,556,0.6569,1,1,0,0
1,586,586,0.6233,1,1,0,0
1,616,616,0.5929,1,1,0,0
1,646,646,0.5654,1,1,0,0
1,676,676,0.5403,1,1,0,0
1,706,706,0.5174,1,1,0,0
1,736,736,0.4963,1,1,0,0
1,766,766,0.4768,1,1,0,0
1,796,796,0.4589,1,1,0,0
1,826,826,0.4422,1,1,0,1
1,856,856,0.4267,1,1,0,1
1,886,886,0.4122,1,1,0,1
1,226,226,1.0,1,1,0,1
1,256,256,1.0,1,1,0,1
2,6,286,2.0,2,2,0,0
2,36,316,2.0,2,2,0,0
2,66,346,2.0,2,2,0,1
2,96,376,1.9428,2,2,0,1
2,126,406,1.7993,2,2,0,1
2,156,436,1.6755,2,2,0,1
2,186,466,1.5676,2,2,0,1
2,216,496,1.4728,2,2,0,1
3,22,526,2.0832,3,2,0,1
3,52,556,1.9708,3,2,0,1
4,28,586,2.4932,3,2,0,1
4,58,616,2.3718,3,2,0,1
4,88,646,2.2616,3,2,0,1
4,118,676,2.1612,3,2,0,1
5,8,706,2.5868,3,2,0,1
5,38,736,2.4813,3,2,0,1
5,68,766,2.3841,3,2,0,1
5,98,796,2.2943,3,2,0,1
5,128,826,2.211,3,2,0,1
6,7,856,2.5602,3,2,0,1
6,37,886,2.4735,3,2,0,1
7,3,916,2.7912,3,2,0,1
7,33,946,2.7027,3,2,0,1
1,20,20,1.0,1,1,0,0
1,50,50,1.0,1,1,0,0
1,80,80,1.0,1,1,0,0
1,110,110,1.0,1,1,0,0
1,140,140,1.0,1,1,0,0
1,170,170,1.0,1,1,0,1
1,200,200,1.0,1,1,0,1
1,230,230,1.0,1,1,0,1
1,260,260,1.0,1,1,0,1
1,290,290,1.0,1,1,0,1
1,320,320,1.0,1,1,0,1
2,10,350,2.0,2,2,0,0
2,40,380,1.9224,2,2,0,1
2,70,410,1.7817,2,2,0,1
2,100,440,1.6602,2,2,0,1
2,130,470,1.5543,2,2,0,1
2,160,500,1.461,2,2,0,1
2,190,530,1.3783,2,2,0,1
3,28,560,1.9567,2,3,0,0
3,58,590,1.8572,2,3,0,0
3,88,620,1.7673,2,3,0,0
3,118,650,1.6858,2,3,0,0
3,148,680,1.6114,2,3,0,0
3,178,710,1.5433,2,3,0,0
3,208,740,1.4807,2,3,0,0
1,291,291,1.0,1,1,0,0
1,321,321,1.0,1,1,0,0
1,351,351,1.0,1,1,0,0
1,381,381,0.9587,1,1,0,0
1,411,411,0.8887,1,1,0,0
1,441,441,0.8282,1,1,0,0
1,471,471,0.7755,1,1,0,0
1,501,501,0.729,1,1,0,0
1,531,531,0.6879,1,1,0,0
1,561,561,0.6511,1,1,0,0
1,591,591,0.618,1,1,0,0
1,621,621,0.5882,1,1,0,0
1,651,651,0.5611,1,1,0,1
1,681,681,0.5363,1,1,0,1
1,711,711,0.5137,1,1,0,1
1,741,741,0.4929,1,1,0,1
1,771,771,0.4737,1,1,0,1
1,801,801,0.456,1,1,0,1
2,26,831,0.8791,2,2,0,0
2,56,861,0.8484,2,2,0,0
2,86,891,0.8199,2,2,0,0
2,116,921,0.7932,2,2,0,0
2,146,951,0.7681,2,2,0,0
2,176,981,0.7446,2,2,0,0
2,206,1011,0.7226,2,2,0,0
1,5,5,1.0,1,1,0,0
1,35,35,1.0,1,1,0,0
1,65,65,1.0,1,1,0,0
1,95,95,1.0,1,1,0,0
1,125,125,1.0,1,1,0,0
1,155,155,1.0,1,1,0,0
1,185,185,1.0,1,1,0,0
1,215,215,1.0,1,1,0,0
1,245,245,1.0,1,1,0,0
1,275,275,1.0,1,1,0,0
1,305,305,1.0,1,1,0,0
1,335,335,1.0,1,1,0,0
1,365,365,1.0,1,1,0,0
1,395,395,0.9247,1,1,0,0
1,425,425,0.8594,1,1,0,0
1,455,455,0.8027,1,1,0,1
1,485,485,0.7531,1,1,0,1
1,515,515,0.7092,1,1,0,1
1,545,545,0.6702,1,1,0,1
1,86,86,1.0,1,1,0,1
1,116,116,1.0,1,1,0,1
2,10,146,2.0,1,1,0,0
2,40,176,2.0,1,1,0,0
2,70,206,2.0,1,1,0,0
2,100,236,2.0,1,1,0,0
2,130,266,2.0,1,1,0,0
2,160,296,2.0,1,1,0,0
2,190,326,2.0,1,1,0,0
2,220,356,2.0,1,1,0,0
2,250,386,1.8925,1,1,0,0
2,280,416,1.756,1,1,0,1
2,310,446,1.6379,1,1,0,1
2,340,476,1.5347,1,1,0,1
2,370,506,1.4437,1,1,0,1
2,400,536,1.3629,1,1,0,1
2,430,566,1.2906,1,1,0,1
3,7,596,1.8385,1,2,0,0
3,37,626,1.7504,1,2,0,0
3,67,656,1.6704,1,2,0,0
3,97,686,1.5973,1,2,0,0
3,127,716,1.5304,1,2,0,0
3,157,746,1.4688,1,2,0,0
3,187,776,1.412,1,2,0,0
3,217,806,1.3595,1,2,0,0
3,41,275,3.0,1,3,0,1
3,71,305,3.0,1,3,0,1
3,101,335,3.0,1,3,0,1
4,24,365,4.0,2,3,0,1
4,54,395,3.6987,2,3,0,1
4,84,425,3.4376,2,3,0,1
4,114,455,3.211,2,3,0,1
4,144,485,3.0124,2,3,0,1
4,174,515,2.8369,2,3,0,1
5,18,545,3.3509,3,3,0,0
5,48,575,3.1761,3,3,0,0
5,78,605,3.0186,3,3,0,0
5,108,635,2.876,3,3,0,0
5,138,665,2.7462,3,3,0,0
