CSID,CaseMasterID,csdate,cstype,PolicePersonID
9565,17206,2023-12-04 00:00:00,A,868
9566,17210,2026-05-11 00:00:00,B,562
9567,17211,2026-07-13 00:00:00,A,747
9568,17212,2023-12-14 00:00:00,A,217
9569,17213,2023-10-15 00:00:00,A,875
9570,17214,2026-07-13 00:00:00,A,605
9571,17216,2025-08-09 00:00:00,C,44
9572,17220,2024-11-13 00:00:00,C,722
9573,17222,2024-03-16 00:00:00,A,110
9574,17223,2024-10-02 00:00:00,A,665
9575,17225,2025-03-19 00:00:00,A,1151
9576,17227,2025-11-21 00:00:00,C,337
9577,17228,2026-07-13 00:00:00,A,1209
9578,17232,2024-06-03 00:00:00,A,898
9579,17234,2025-08-22 00:00:00,A,451
9580,17236,2026-05-20 00:00:00,A,331
9581,17237,2026-07-13 00:00:00,C,577
9582,17239,2024-08-03 00:00:00,C,1278
9583,17241,2026-03-31 00:00:00,A,151
9584,17242,2026-07-13 00:00:00,C,516
9585,17243,2024-12-03 00:00:00,A,1316
9586,17246,2023-06-24 00:00:00,A,523
9587,17247,2023-11-29 00:00:00,A,833
9588,17249,2025-08-06 00:00:00,C,639
9589,17252,2026-07-13 00:00:00,A,1142
9590,17253,2025-08-20 00:00:00,C,740
9591,17254,2025-04-16 00:00:00,A,684
9592,17255,2025-04-04 00:00:00,A,1295
9593,17260,2024-04-15 00:00:00,A,1218
9594,17262,2025-08-11 00:00:00,A,9
9595,17263,2026-07-11 00:00:00,C,1206
9596,17264,2024-09-24 00:00:00,A,530
9597,17265,2026-04-18 00:00:00,A,1132
9598,17267,2026-05-31 00:00:00,A,1009
9599,17270,2024-04-25 00:00:00,A,802
9600,17273,2024-07-22 00:00:00,A,381
9601,17274,2025-05-23 00:00:00,A,1006
9602,17277,2025-08-29 00:00:00,A,1030
9603,17280,2024-01-27 00:00:00,C,1162
9604,17281,2026-01-15 00:00:00,C,1199
9605,17286,2026-07-12 00:00:00,A,93
9606,17287,2025-09-26 00:00:00,B,1004
9607,17288,2026-01-05 00:00:00,A,29
9608,17289,2023-10-12 00:00:00,A,691
9609,17290,2025-06-01 00:00:00,A,139
9610,17291,2023-10-12 00:00:00,A,1102
9611,17298,2026-05-28 00:00:00,A,1186
9612,17299,2023-06-14 00:00:00,A,264
9613,17300,2024-07-06 00:00:00,A,1087
9614,17301,2026-01-15 00:00:00,C,659
9615,17302,2024-03-11 00:00:00,A,1291
9616,17303,2023-06-21 00:00:00,A,642
9617,17304,2024-11-29 00:00:00,A,559
9618,17305,2024-08-12 00:00:00,A,1098
9619,17307,2026-07-13 00:00:00,A,171
9620,17309,2025-04-19 00:00:00,A,623
9621,17310,2025-04-05 00:00:00,C,1303
9622,17315,2025-11-11 00:00:00,A,203
9623,17316,2025-11-21 00:00:00,A,256
9624,17317,2024-08-23 00:00:00,A,582
9625,17318,2024-11-09 00:00:00,A,776
9626,17319,2025-06-08 00:00:00,A,1298
9627,17320,2024-05-06 00:00:00,A,1218
9628,17321,2026-07-13 00:00:00,A,1245
9629,17322,2026-07-13 00:00:00,A,242
9630,17325,2025-02-14 00:00:00,A,1028
9631,17329,2023-06-11 00:00:00,A,54
9632,17330,2025-02-16 00:00:00,A,1064
9633,17331,2025-01-18 00:00:00,C,897
9634,17339,2024-03-11 00:00:00,A,958
9635,17340,2024-08-12 00:00:00,A,1187
9636,17341,2025-01-10 00:00:00,A,573
9637,17342,2024-05-28 00:00:00,A,458
9638,17343,2024-01-19 00:00:00,C,1271
9639,17348,2024-09-09 00:00:00,C,244
9640,17351,2024-05-25 00:00:00,A,1
9641,17353,2023-12-11 00:00:00,A,113
9642,17356,2025-04-10 00:00:00,C,938
9643,17359,2026-07-13 00:00:00,A,1002
9644,17360,2024-01-16 00:00:00,A,698
9645,17364,2026-07-13 00:00:00,A,1066
9646,17365,2024-05-03 00:00:00,A,1295
9647,17366,2024-01-22 00:00:00,A,476
9648,17367,2026-07-13 00:00:00,A,738
9649,17374,2025-12-31 00:00:00,C,1197
9650,17379,2026-07-13 00:00:00,B,489
9651,17381,2026-07-13 00:00:00,A,394
9652,17383,2025-06-01 00:00:00,B,744
9653,17384,2026-07-13 00:00:00,A,1267
9654,17386,2025-03-24 00:00:00,A,739
9655,17387,2025-03-12 00:00:00,A,354
9656,17388,2024-01-25 00:00:00,A,659
9657,17390,2026-01-12 00:00:00,C,565
9658,17392,2026-07-13 00:00:00,A,1088
9659,17394,2024-08-09 00:00:00,A,329
9660,17395,2026-07-13 00:00:00,A,80
9661,17398,2025-01-17 00:00:00,A,1211
9662,17401,2026-05-08 00:00:00,A,169
9663,17405,2026-07-06 00:00:00,A,828
9664,17407,2026-07-13 00:00:00,A,295
9665,17410,2026-07-13 00:00:00,A,85
9666,17411,2024-06-07 00:00:00,A,87
9667,17412,2026-07-13 00:00:00,A,1193
9668,17413,2024-10-26 00:00:00,A,406
9669,17414,2026-06-17 00:00:00,A,458
9670,17415,2025-06-18 00:00:00,B,230
9671,17416,2023-06-06 00:00:00,B,1149
9672,17419,2025-12-22 00:00:00,B,1121
9673,17421,2023-12-28 00:00:00,B,1104
9674,17422,2026-04-23 00:00:00,A,747
9675,17423,2024-03-01 00:00:00,B,287
9676,17424,2024-12-22 00:00:00,A,199
9677,17425,2023-10-05 00:00:00,C,1036
9678,17428,2025-04-25 00:00:00,B,611
9679,17429,2025-01-05 00:00:00,B,441
9680,17430,2026-07-13 00:00:00,B,1107
9681,17431,2024-02-16 00:00:00,A,931
9682,17432,2026-07-13 00:00:00,C,108
9683,17434,2024-07-26 00:00:00,A,626
9684,17438,2026-04-30 00:00:00,C,1197
9685,17439,2025-11-06 00:00:00,A,679
9686,17440,2026-05-30 00:00:00,A,296
9687,17443,2025-02-25 00:00:00,A,761
9688,17449,2024-06-28 00:00:00,B,513
9689,17450,2023-10-23 00:00:00,A,70
9690,17451,2026-03-21 00:00:00,C,144
9691,17452,2026-04-24 00:00:00,A,1285
9692,17456,2025-07-08 00:00:00,A,877
9693,17459,2025-05-20 00:00:00,C,1291
9694,17460,2026-07-13 00:00:00,A,929
9695,17463,2023-10-30 00:00:00,A,622
9696,17467,2024-12-05 00:00:00,A,27
9697,17468,2024-11-06 00:00:00,A,988
9698,17470,2024-12-08 00:00:00,A,10
9699,17473,2025-06-12 00:00:00,C,966
9700,17476,2026-05-16 00:00:00,A,1231
9701,17477,2026-07-13 00:00:00,A,620
9702,17479,2026-07-13 00:00:00,B,322
9703,17481,2025-07-19 00:00:00,A,148
9704,17482,2025-03-26 00:00:00,A,618
9705,17483,2026-05-20 00:00:00,C,142
9706,17489,2026-04-09 00:00:00,A,608
9707,17490,2024-09-23 00:00:00,A,287
9708,17493,2026-01-24 00:00:00,A,761
9709,17496,2025-12-06 00:00:00,A,692
9710,17502,2023-07-27 00:00:00,A,1088
9711,17503,2025-05-10 00:00:00,C,1277
9712,17504,2026-03-07 00:00:00,A,688
9713,17505,2025-08-24 00:00:00,A,1041
9714,17507,2026-01-17 00:00:00,B,286
9715,17511,2024-05-30 00:00:00,A,209
9716,17512,2025-02-09 00:00:00,A,671
9717,17514,2024-11-18 00:00:00,C,1041
9718,17515,2024-11-02 00:00:00,C,1000
9719,17517,2023-11-13 00:00:00,A,856
9720,17519,2026-03-31 00:00:00,C,624
9721,17523,2026-03-26 00:00:00,A,1012
9722,17526,2023-11-17 00:00:00,A,5
9723,17527,2026-07-13 00:00:00,C,88
9724,17528,2023-06-14 00:00:00,A,805
9725,17529,2023-11-21 00:00:00,A,1089
9726,17530,2023-12-03 00:00:00,A,446
9727,17533,2024-05-30 00:00:00,A,1126
9728,17537,2023-10-28 00:00:00,B,485
9729,17539,2024-10-29 00:00:00,C,1186
9730,17541,2025-12-25 00:00:00,A,1283
9731,17542,2025-06-28 00:00:00,A,1033
9732,17544,2024-05-03 00:00:00,A,301
9733,17545,2025-09-24 00:00:00,A,805
9734,17547,2024-07-19 00:00:00,A,538
9735,17548,2026-07-13 00:00:00,C,1051
9736,17549,2023-11-19 00:00:00,A,1078
9737,17551,2024-12-16 00:00:00,A,888
9738,17552,2026-07-13 00:00:00,A,249
9739,17553,2025-12-16 00:00:00,A,897
9740,17554,2025-02-14 00:00:00,A,926
9741,17556,2026-04-13 00:00:00,A,431
9742,17557,2026-07-04 00:00:00,A,183
9743,17559,2026-04-13 00:00:00,A,598
9744,17561,2024-06-22 00:00:00,A,65
9745,17562,2025-10-02 00:00:00,A,1213
9746,17563,2023-11-11 00:00:00,C,487
9747,17564,2026-07-08 00:00:00,A,1023
9748,17565,2023-08-15 00:00:00,A,39
9749,17567,2026-07-13 00:00:00,A,1131
9750,17569,2026-03-12 00:00:00,A,824
9751,17570,2025-02-23 00:00:00,A,1002
9752,17571,2025-11-27 00:00:00,A,334
9753,17579,2025-05-05 00:00:00,A,76
9754,17580,2026-07-13 00:00:00,A,1075
9755,17581,2026-05-10 00:00:00,A,630
9756,17582,2025-09-14 00:00:00,C,54
9757,17583,2025-01-16 00:00:00,B,583
9758,17584,2025-06-20 00:00:00,B,317
9759,17585,2024-08-23 00:00:00,C,426
9760,17586,2026-06-13 00:00:00,C,394
9761,17587,2026-07-13 00:00:00,A,542
9762,17588,2026-05-01 00:00:00,A,39
9763,17589,2023-08-28 00:00:00,A,605
9764,17590,2023-07-19 00:00:00,A,1220
9765,17593,2026-07-13 00:00:00,A,613
9766,17594,2026-01-14 00:00:00,A,516
9767,17595,2026-04-09 00:00:00,C,530
9768,17599,2026-03-30 00:00:00,C,1109
9769,17601,2026-03-19 00:00:00,A,699
9770,17602,2025-05-10 00:00:00,A,773
9771,17603,2024-06-04 00:00:00,A,1057
9772,17604,2025-01-05 00:00:00,B,233
9773,17607,2025-12-15 00:00:00,A,1324
9774,17608,2026-07-13 00:00:00,A,1335
9775,17612,2023-07-25 00:00:00,A,693
9776,17613,2026-06-15 00:00:00,A,1267
9777,17614,2024-02-20 00:00:00,B,906
9778,17615,2024-06-15 00:00:00,A,364
9779,17617,2024-02-23 00:00:00,A,770
9780,17618,2024-02-04 00:00:00,A,474
9781,17620,2026-02-21 00:00:00,A,1067
9782,17624,2024-12-17 00:00:00,C,976
9783,17625,2026-07-13 00:00:00,A,649
9784,17626,2024-09-16 00:00:00,A,706
9785,17627,2025-06-07 00:00:00,A,233
9786,17628,2025-12-03 00:00:00,A,1317
9787,17631,2026-05-22 00:00:00,A,360
9788,17632,2025-02-21 00:00:00,A,246
9789,17633,2026-02-03 00:00:00,C,823
9790,17636,2024-04-27 00:00:00,A,1245
9791,17638,2023-07-23 00:00:00,A,154
9792,17639,2026-04-15 00:00:00,A,973
9793,17641,2026-07-13 00:00:00,A,396
9794,17646,2026-07-13 00:00:00,A,496
9795,17648,2026-07-01 00:00:00,A,324
9796,17650,2026-07-13 00:00:00,C,398
9797,17651,2024-08-02 00:00:00,A,807
9798,17654,2026-07-13 00:00:00,A,1279
9799,17655,2025-11-24 00:00:00,C,592
9800,17658,2026-03-18 00:00:00,A,920
9801,17661,2023-08-20 00:00:00,A,1181
9802,17662,2025-05-28 00:00:00,C,259
9803,17663,2025-08-20 00:00:00,C,714
9804,17665,2023-12-28 00:00:00,A,41
9805,17667,2025-08-04 00:00:00,B,215
9806,17670,2026-03-07 00:00:00,A,1014
9807,17671,2025-08-13 00:00:00,C,476
9808,17673,2026-05-15 00:00:00,A,698
9809,17674,2024-11-28 00:00:00,C,660
9810,17676,2026-07-13 00:00:00,A,1204
9811,17677,2025-11-21 00:00:00,A,77
9812,17678,2026-07-13 00:00:00,A,898
9813,17682,2023-09-04 00:00:00,A,1052
9814,17684,2026-02-01 00:00:00,C,1174
9815,17686,2024-04-14 00:00:00,A,293
9816,17687,2026-02-17 00:00:00,A,1301
9817,17689,2026-07-13 00:00:00,A,692
9818,17690,2023-07-01 00:00:00,A,235
9819,17694,2024-03-10 00:00:00,A,791
9820,17699,2025-01-13 00:00:00,A,542
9821,17700,2024-05-04 00:00:00,A,857
9822,17702,2023-11-15 00:00:00,A,356
9823,17703,2024-10-05 00:00:00,B,795
9824,17706,2025-05-03 00:00:00,A,132
9825,17708,2026-02-14 00:00:00,A,334
9826,17709,2025-08-07 00:00:00,A,27
9827,17710,2026-07-13 00:00:00,A,85
9828,17714,2026-06-09 00:00:00,C,96
9829,17715,2026-02-03 00:00:00,A,8
9830,17716,2026-07-08 00:00:00,C,860
9831,17717,2026-05-29 00:00:00,A,841
9832,17718,2024-01-03 00:00:00,C,473
9833,17721,2025-03-19 00:00:00,A,987
9834,17722,2025-05-01 00:00:00,C,326
9835,17723,2026-07-13 00:00:00,A,1265
9836,17724,2023-09-30 00:00:00,A,914
9837,17726,2025-07-31 00:00:00,B,1112
9838,17728,2026-03-09 00:00:00,A,695
9839,17729,2025-08-10 00:00:00,A,1304
9840,17731,2026-07-04 00:00:00,C,500
9841,17732,2023-12-25 00:00:00,A,329
9842,17733,2026-07-13 00:00:00,C,28
9843,17735,2024-11-17 00:00:00,A,524
9844,17738,2026-02-17 00:00:00,A,233
9845,17740,2026-07-13 00:00:00,A,599
9846,17741,2023-04-12 00:00:00,B,1055
9847,17743,2023-10-30 00:00:00,B,37
9848,17744,2025-07-22 00:00:00,A,916
9849,17745,2026-07-09 00:00:00,B,174
9850,17746,2025-12-30 00:00:00,C,525
9851,17747,2026-02-09 00:00:00,C,405
9852,17748,2024-01-15 00:00:00,A,444
9853,17750,2025-06-01 00:00:00,A,722
9854,17753,2026-07-13 00:00:00,A,938
9855,17756,2024-12-30 00:00:00,C,4
9856,17759,2026-07-13 00:00:00,A,1136
9857,17760,2024-09-07 00:00:00,B,383
9858,17765,2026-07-13 00:00:00,A,1152
9859,17766,2023-09-17 00:00:00,A,605
9860,17767,2025-08-02 00:00:00,A,889
9861,17768,2026-04-20 00:00:00,A,522
9862,17769,2026-05-01 00:00:00,A,223
9863,17772,2023-03-07 00:00:00,A,906
9864,17773,2026-07-13 00:00:00,C,604
9865,17774,2024-04-10 00:00:00,A,545
9866,17775,2025-10-07 00:00:00,A,872
9867,17776,2026-07-13 00:00:00,A,1303
9868,17778,2024-10-29 00:00:00,C,1061
9869,17779,2025-02-06 00:00:00,B,1250
9870,17783,2025-06-10 00:00:00,B,1142
9871,17784,2024-09-05 00:00:00,A,971
9872,17785,2026-07-13 00:00:00,A,1079
9873,17786,2025-03-21 00:00:00,C,301
9874,17787,2024-10-05 00:00:00,C,545
9875,17788,2026-07-13 00:00:00,B,266
9876,17789,2023-11-04 00:00:00,C,479
9877,17793,2025-02-18 00:00:00,A,921
9878,17797,2026-07-13 00:00:00,A,1041
9879,17799,2024-07-07 00:00:00,A,704
9880,17801,2023-11-15 00:00:00,A,805
9881,17802,2024-04-06 00:00:00,A,613
9882,17804,2025-10-10 00:00:00,A,216
9883,17805,2024-03-28 00:00:00,A,1150
9884,17806,2026-01-10 00:00:00,A,445
9885,17807,2025-10-02 00:00:00,A,1069
9886,17809,2024-11-06 00:00:00,A,1257
9887,17812,2026-03-27 00:00:00,B,932
9888,17814,2025-01-23 00:00:00,B,795
9889,17815,2025-02-05 00:00:00,A,921
9890,17817,2024-02-08 00:00:00,A,895
9891,17820,2026-07-13 00:00:00,B,326
9892,17824,2026-04-23 00:00:00,B,1020
9893,17825,2025-03-09 00:00:00,A,518
9894,17830,2025-06-18 00:00:00,C,327
9895,17834,2026-06-30 00:00:00,A,1026
9896,17835,2025-02-16 00:00:00,C,1154
9897,17836,2024-06-08 00:00:00,A,159
9898,17837,2025-05-03 00:00:00,C,716
9899,17838,2026-07-13 00:00:00,B,627
9900,17839,2024-01-22 00:00:00,A,729
9901,17841,2025-02-24 00:00:00,B,1233
9902,17843,2024-08-08 00:00:00,A,1320
9903,17844,2024-11-12 00:00:00,C,24
9904,17847,2024-05-03 00:00:00,A,623
9905,17848,2025-07-23 00:00:00,B,347
9906,17852,2026-05-03 00:00:00,C,790
9907,17853,2026-06-04 00:00:00,A,543
9908,17855,2023-07-07 00:00:00,A,4
9909,17856,2026-03-20 00:00:00,A,893
9910,17858,2025-06-04 00:00:00,A,729
9911,17859,2023-12-13 00:00:00,A,960
9912,17861,2025-04-24 00:00:00,C,1048
9913,17865,2026-05-06 00:00:00,A,531
9914,17866,2026-07-13 00:00:00,A,1328
9915,17867,2026-02-25 00:00:00,C,886
9916,17868,2026-07-13 00:00:00,A,531
9917,17869,2025-12-03 00:00:00,C,387
9918,17870,2024-09-26 00:00:00,A,675
9919,17872,2026-06-27 00:00:00,A,305
9920,17873,2026-07-13 00:00:00,A,193
9921,17874,2024-01-18 00:00:00,A,1265
9922,17875,2024-01-05 00:00:00,B,949
9923,17876,2025-01-27 00:00:00,B,232
9924,17878,2026-07-13 00:00:00,A,1206
9925,17879,2024-08-16 00:00:00,B,1278
9926,17880,2024-08-28 00:00:00,C,1040
9927,17882,2024-02-16 00:00:00,C,455
9928,17883,2025-09-13 00:00:00,A,493
9929,17888,2026-01-14 00:00:00,A,258
9930,17889,2026-02-13 00:00:00,A,376
9931,17890,2026-06-23 00:00:00,A,1187
9932,17891,2024-09-03 00:00:00,A,611
9933,17896,2025-03-23 00:00:00,A,1162
9934,17897,2023-10-11 00:00:00,A,65
9935,17899,2023-10-05 00:00:00,A,1073
9936,17900,2026-07-13 00:00:00,A,1182
9937,17901,2025-06-16 00:00:00,A,55
9938,17902,2023-06-11 00:00:00,A,303
9939,17903,2025-01-22 00:00:00,A,435
9940,17906,2025-06-01 00:00:00,A,202
9941,17907,2025-10-16 00:00:00,A,478
9942,17909,2024-05-16 00:00:00,A,135
9943,17910,2026-07-13 00:00:00,C,1253
9944,17911,2026-07-13 00:00:00,A,1130
9945,17912,2025-04-26 00:00:00,A,281
9946,17913,2026-07-13 00:00:00,A,1171
9947,17916,2026-03-23 00:00:00,A,503
9948,17917,2026-07-13 00:00:00,A,409
9949,17918,2023-11-04 00:00:00,A,1263
9950,17922,2025-04-13 00:00:00,A,344
9951,17923,2025-08-13 00:00:00,A,1102
9952,17924,2026-04-12 00:00:00,C,547
9953,17926,2026-07-12 00:00:00,B,1023
9954,17928,2026-04-19 00:00:00,A,1001
9955,17930,2025-03-26 00:00:00,A,744
9956,17932,2024-02-23 00:00:00,A,883
9957,17934,2026-04-07 00:00:00,A,1139
9958,17936,2024-04-04 00:00:00,A,727
9959,17941,2025-09-23 00:00:00,A,1
9960,17942,2024-10-04 00:00:00,A,531
9961,17943,2023-11-01 00:00:00,A,718
9962,17944,2025-06-24 00:00:00,A,789
9963,17949,2026-01-26 00:00:00,A,531
9964,17950,2026-02-07 00:00:00,A,1180
9965,17952,2023-07-14 00:00:00,A,477
9966,17953,2025-06-30 00:00:00,C,1068
9967,17954,2025-03-30 00:00:00,A,403
9968,17955,2024-11-13 00:00:00,A,59
9969,17956,2026-03-29 00:00:00,A,4
9970,17958,2024-03-14 00:00:00,A,920
9971,17959,2025-07-12 00:00:00,B,761
9972,17960,2025-02-10 00:00:00,C,272
9973,17962,2024-12-31 00:00:00,A,936
9974,17963,2024-04-24 00:00:00,C,1079
9975,17965,2024-08-18 00:00:00,B,101
9976,17968,2024-08-06 00:00:00,A,1191
9977,17969,2025-04-05 00:00:00,A,205
9978,17973,2026-07-13 00:00:00,C,588
9979,17974,2025-11-28 00:00:00,A,997
9980,17978,2024-02-22 00:00:00,C,939
9981,17980,2025-01-17 00:00:00,A,369
9982,17981,2026-07-13 00:00:00,C,1033
9983,17982,2023-12-25 00:00:00,A,314
9984,17984,2024-12-17 00:00:00,A,905
9985,17985,2026-05-08 00:00:00,A,1187
9986,17987,2024-04-23 00:00:00,A,15
9987,17988,2025-01-20 00:00:00,C,208
9988,17993,2024-09-19 00:00:00,A,596
9989,17994,2026-02-26 00:00:00,B,650
9990,17997,2025-08-27 00:00:00,A,880
9991,17998,2026-07-13 00:00:00,C,426
9992,18000,2026-01-02 00:00:00,A,70
9993,18001,2024-03-23 00:00:00,A,1052
9994,18002,2024-05-24 00:00:00,A,310
9995,18003,2025-07-20 00:00:00,B,1004
9996,18004,2025-11-23 00:00:00,A,1013
9997,18005,2026-07-13 00:00:00,A,636
9998,18007,2026-05-11 00:00:00,A,222
9999,18008,2025-09-22 00:00:00,C,872
10000,18011,2024-07-28 00:00:00,A,262
10001,18013,2024-07-04 00:00:00,A,361
10002,18015,2026-02-17 00:00:00,B,223
10003,18017,2026-07-06 00:00:00,A,1207
10004,18018,2026-01-10 00:00:00,C,411
10005,18020,2025-06-09 00:00:00,C,895
10006,18021,2024-11-26 00:00:00,A,1163
10007,18022,2026-07-13 00:00:00,A,677
10008,18025,2023-12-28 00:00:00,C,514
10009,18026,2024-07-13 00:00:00,A,746
10010,18028,2026-07-13 00:00:00,A,895
10011,18029,2026-05-08 00:00:00,A,1266
10012,18030,2026-07-13 00:00:00,A,358
10013,18032,2026-07-13 00:00:00,C,64
10014,18036,2023-09-14 00:00:00,C,440
10015,18038,2026-07-13 00:00:00,A,1088
10016,18039,2025-07-20 00:00:00,A,952
10017,18041,2023-10-14 00:00:00,A,1167
10018,18046,2026-07-13 00:00:00,C,1093
10019,18047,2026-03-24 00:00:00,C,775
10020,18050,2026-07-13 00:00:00,A,1108
10021,18051,2024-02-09 00:00:00,A,617
10022,18052,2024-09-09 00:00:00,A,666
10023,18054,2026-07-13 00:00:00,C,855
10024,18055,2026-07-13 00:00:00,A,282
10025,18056,2026-07-13 00:00:00,C,900
10026,18058,2025-03-07 00:00:00,C,746
10027,18059,2023-12-31 00:00:00,A,1046
10028,18060,2024-06-12 00:00:00,A,1279
10029,18061,2025-07-10 00:00:00,C,764
10030,18062,2025-11-01 00:00:00,C,83
10031,18064,2026-07-13 00:00:00,A,1085
10032,18066,2024-03-21 00:00:00,A,1319
10033,18067,2024-01-17 00:00:00,A,945
10034,18070,2026-07-13 00:00:00,C,633
10035,18071,2023-08-28 00:00:00,A,1009
10036,18072,2024-03-27 00:00:00,C,393
10037,18073,2025-10-19 00:00:00,C,477
10038,18075,2024-04-04 00:00:00,A,1049
10039,18077,2025-10-16 00:00:00,A,465
10040,18079,2025-03-30 00:00:00,A,384
10041,18081,2026-05-08 00:00:00,A,556
10042,18082,2023-08-13 00:00:00,A,40
10043,18083,2024-04-19 00:00:00,A,118
10044,18084,2026-03-01 00:00:00,C,288
10045,18085,2024-09-20 00:00:00,A,1076
10046,18088,2023-07-11 00:00:00,A,191
10047,18091,2026-07-13 00:00:00,A,391
10048,18092,2024-06-06 00:00:00,C,655
10049,18093,2026-04-19 00:00:00,C,1061
10050,18094,2026-03-15 00:00:00,A,52
10051,18095,2025-05-28 00:00:00,A,1334
10052,18097,2023-11-22 00:00:00,A,1070
10053,18100,2025-08-06 00:00:00,A,923
10054,18101,2026-07-13 00:00:00,C,986
10055,18103,2024-05-21 00:00:00,C,698
10056,18104,2026-07-13 00:00:00,A,643
10057,18106,2026-04-20 00:00:00,A,1163
10058,18107,2024-09-20 00:00:00,A,65
10059,18108,2025-10-15 00:00:00,C,85
10060,18109,2023-06-01 00:00:00,B,1329
10061,18110,2024-01-26 00:00:00,C,186
10062,18111,2023-05-09 00:00:00,A,26
10063,18112,2024-07-21 00:00:00,A,403
10064,18113,2025-09-01 00:00:00,C,671
10065,18114,2026-07-13 00:00:00,A,1030
10066,18116,2026-07-13 00:00:00,A,843
10067,18118,2025-10-28 00:00:00,A,1121
10068,18119,2025-03-08 00:00:00,C,1314
10069,18120,2024-12-10 00:00:00,A,1019
10070,18123,2023-05-06 00:00:00,A,542
10071,18124,2023-08-15 00:00:00,A,1243
10072,18127,2026-07-13 00:00:00,A,978
10073,18128,2023-11-10 00:00:00,A,1299
10074,18129,2024-08-24 00:00:00,C,982
10075,18133,2026-07-13 00:00:00,A,951
10076,18134,2025-08-13 00:00:00,C,1153
10077,18137,2025-03-30 00:00:00,A,614
10078,18141,2025-07-22 00:00:00,A,878
10079,18144,2026-07-13 00:00:00,A,299
10080,18146,2026-02-24 00:00:00,A,479
10081,18147,2024-12-23 00:00:00,A,22
10082,18148,2026-01-06 00:00:00,A,1211
10083,18151,2023-04-03 00:00:00,A,1240
10084,18152,2025-03-22 00:00:00,A,643
10085,18154,2026-07-13 00:00:00,C,104
10086,18157,2025-11-29 00:00:00,A,968
10087,18158,2025-04-11 00:00:00,A,404
10088,18159,2026-07-13 00:00:00,A,877
10089,18166,2025-01-26 00:00:00,A,232
10090,18169,2023-05-06 00:00:00,A,1141
10091,18173,2026-07-13 00:00:00,A,1169
10092,18174,2026-07-13 00:00:00,A,474
10093,18176,2025-12-10 00:00:00,B,43
10094,18177,2025-02-19 00:00:00,A,260
10095,18178,2025-07-14 00:00:00,C,193
10096,18181,2025-02-13 00:00:00,A,966
10097,18182,2025-05-14 00:00:00,A,819
10098,18184,2026-07-13 00:00:00,A,989
10099,18186,2025-01-13 00:00:00,A,1287
10100,18191,2024-09-18 00:00:00,B,498
10101,18192,2026-01-02 00:00:00,A,134
10102,18197,2023-09-05 00:00:00,A,242
10103,18198,2026-07-13 00:00:00,B,122
10104,18202,2026-03-20 00:00:00,A,1336
10105,18203,2026-01-19 00:00:00,C,485
10106,18204,2025-09-02 00:00:00,A,82
10107,18207,2025-02-22 00:00:00,A,871
10108,18209,2025-01-19 00:00:00,C,1316
10109,18210,2025-09-14 00:00:00,A,825
10110,18211,2023-08-26 00:00:00,A,1283
10111,18212,2025-11-11 00:00:00,B,1176
10112,18216,2025-12-11 00:00:00,C,1059
10113,18218,2025-06-24 00:00:00,C,1279
10114,18219,2026-07-13 00:00:00,B,918
10115,18220,2024-08-22 00:00:00,A,339
10116,18222,2024-06-04 00:00:00,C,833
10117,18223,2026-07-13 00:00:00,A,24
10118,18226,2024-07-08 00:00:00,B,456
10119,18228,2024-03-18 00:00:00,A,1124
10120,18229,2024-06-21 00:00:00,A,1274
10121,18230,2023-08-18 00:00:00,C,335
10122,18231,2024-01-12 00:00:00,A,1018
10123,18234,2024-05-19 00:00:00,A,567
10124,18236,2026-07-13 00:00:00,B,507
10125,18237,2026-07-13 00:00:00,A,284
10126,18238,2026-01-20 00:00:00,A,411
10127,18239,2024-04-24 00:00:00,A,487
10128,18241,2025-03-05 00:00:00,A,791
10129,18242,2023-10-26 00:00:00,C,1083
10130,18243,2025-05-28 00:00:00,A,323
10131,18245,2026-06-15 00:00:00,A,1086
10132,18246,2026-01-09 00:00:00,C,1142
10133,18247,2024-10-31 00:00:00,A,478
10134,18249,2025-12-18 00:00:00,A,1116
10135,18250,2026-01-16 00:00:00,A,676
10136,18251,2026-06-12 00:00:00,A,987
10137,18252,2024-07-22 00:00:00,C,610
10138,18253,2026-07-13 00:00:00,C,1301
10139,18254,2025-05-11 00:00:00,A,678
10140,18256,2024-02-28 00:00:00,C,259
10141,18261,2026-07-13 00:00:00,C,1071
10142,18264,2026-07-13 00:00:00,A,843
10143,18267,2025-04-25 00:00:00,A,741
10144,18268,2024-06-26 00:00:00,B,310
10145,18269,2026-06-20 00:00:00,A,1270
10146,18273,2026-07-13 00:00:00,C,1276
10147,18275,2024-06-06 00:00:00,A,70
10148,18278,2026-01-05 00:00:00,A,856
10149,18279,2024-12-25 00:00:00,A,12
10150,18280,2026-07-13 00:00:00,A,1307
10151,18281,2026-03-09 00:00:00,A,1139
10152,18282,2023-03-07 00:00:00,A,236
10153,18283,2025-04-03 00:00:00,A,934
10154,18284,2024-06-27 00:00:00,C,700
10155,18285,2025-04-02 00:00:00,A,103
10156,18287,2023-12-20 00:00:00,A,91
10157,18288,2024-02-26 00:00:00,C,589
10158,18289,2024-05-13 00:00:00,A,315
10159,18290,2023-04-03 00:00:00,A,1080
10160,18292,2025-03-09 00:00:00,A,226
10161,18293,2026-01-12 00:00:00,A,938
10162,18294,2025-02-26 00:00:00,A,759
10163,18295,2025-07-18 00:00:00,C,586
