CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
19616,IPC,420,1,1
19616,ITA,66D,2,2
19616,BNS,318,3,3
19617,IPC,354,1,1
19617,ITA,67,2,2
19618,IPC,379,1,1
19619,KPA,110,1,1
19620,MVA,279,1,1
19621,IPC,379,1,1
19621,BNS,303,2,2
19622,MVA,279,1,1
19623,IPC,420,1,1
19624,IPC,379,1,1
19624,BNS,303,2,2
19625,KPA,110,1,1
19626,IPC,420,1,1
19627,IPC,392,1,1
19627,BNS,309,2,2
19628,IPC,420,1,1
19628,ITA,66D,2,2
19628,BNS,318,3,3
19629,IPC,457,1,1
19630,IPC,379,1,1
19630,BNS,303,2,2
19631,IPC,379,1,1
19632,IPC,379,1,1
19632,BNS,303,2,2
19633,KPA,110,1,1
19634,IPC,363,1,1
19635,IPC,420,1,1
19636,IPC,379,1,1
19637,NDPS,20,1,1
19638,MVA,279,1,1
19639,MVA,279,1,1
19640,IPC,498A,1,1
19641,IPC,379,1,1
19641,BNS,303,2,2
19642,KPA,110,1,1
19643,IPC,420,1,1
19643,ITA,66D,2,2
19643,BNS,318,3,3
19644,IPC,363,1,1
19645,IPC,354,1,1
19645,ITA,67,2,2
19646,IPC,323,1,1
19646,IPC,325,2,2
19647,NDPS,20,1,1
19648,IPC,379,1,1
19648,BNS,303,2,2
19649,IPC,392,1,1
19649,BNS,309,2,2
19650,MVA,279,1,1
19651,MVA,279,1,1
19652,IPC,457,1,1
19652,IPC,380,2,2
19653,IPC,379,1,1
19653,BNS,303,2,2
19654,IPC,420,1,1
19654,ITA,66D,2,2
19654,BNS,318,3,3
19655,MVA,279,1,1
19656,ITA,66C,1,1
19657,MVA,279,1,1
19658,IPC,379,1,1
19659,IPC,420,1,1
19659,ITA,66D,2,2
19659,BNS,318,3,3
19660,IPC,392,1,1
19661,IPC,363,1,1
19662,IPC,379,1,1
19663,IPC,307,1,1
19664,IPC,323,1,1
19665,IPC,457,1,1
19666,IPC,323,1,1
19667,MVA,185,1,1
19668,IPC,323,1,1
19668,BNS,115,2,2
19669,IPC,420,1,1
19669,ITA,66D,2,2
19670,IPC,379,1,1
19671,IPC,420,1,1
19672,IPC,465,1,1
19673,IPC,379,1,1
19673,BNS,303,2,2
19674,IPC,406,1,1
19675,IPC,420,1,1
19675,ITA,66D,2,2
19675,BNS,318,3,3
19676,IPC,457,1,1
19676,IPC,380,2,2
19677,IPC,457,1,1
19677,IPC,380,2,2
19678,IPC,302,1,1
19678,BNS,103,2,2
19679,IPC,406,1,1
19680,IPC,379,1,1
19681,IPC,420,1,1
19681,ITA,66D,2,2
19682,IPC,379,1,1
19683,IPC,420,1,1
19684,IPC,420,1,1
19684,ITA,66D,2,2
19684,BNS,318,3,3
19685,IPC,420,1,1
19686,IPC,457,1,1
19687,KPA,110,1,1
19688,IPC,323,1,1
19689,IPC,420,1,1
19689,BNS,318,2,2
19690,IPC,323,1,1
19691,IPC,379,1,1
19692,IPC,363,1,1
19693,IPC,420,1,1
19693,BNS,318,2,2
19694,IPC,323,1,1
19694,IPC,325,2,2
19695,IPC,457,1,1
19695,IPC,380,2,2
19696,IPC,354,1,1
19697,KPA,110,1,1
19698,IPC,379,1,1
19698,IPC,392,2,2
19699,IPC,323,1,1
19699,IPC,325,2,2
19699,BNS,115,3,3
19700,IPC,395,1,1
19701,IPC,420,1,1
19701,ITA,66D,2,2
19702,IPC,420,1,1
19702,ITA,66D,2,2
19703,IPC,379,1,1
19704,IPC,457,1,1
19704,IPC,380,2,2
19705,IPC,420,1,1
19706,NDPS,22,1,1
19707,IPC,420,1,1
19707,BNS,318,2,2
19708,IPC,379,1,1
19709,IPC,379,1,1
19709,BNS,303,2,2
19710,IPC,323,1,1
19711,IPC,379,1,1
19711,BNS,303,2,2
19712,IPC,323,1,1
19712,IPC,325,2,2
19712,BNS,115,3,3
19713,IPC,323,1,1
19713,IPC,325,2,2
19714,IPC,406,1,1
19715,IPC,379,1,1
19716,IPC,392,1,1
19717,IPC,379,1,1
19717,BNS,303,2,2
19718,IPC,392,1,1
19719,ITA,66C,1,1
19720,MVA,185,1,1
19721,IPC,379,1,1
19721,BNS,303,2,2
19722,IPC,465,1,1
19723,IPC,323,1,1
19723,BNS,115,2,2
19724,IPC,420,1,1
19725,IPC,323,1,1
19726,IPC,392,1,1
19726,BNS,309,2,2
19727,IPC,379,1,1
19728,IPC,354,1,1
19729,IPC,498A,1,1
19730,IPC,392,1,1
19731,IPC,379,1,1
19731,BNS,303,2,2
19732,IPC,379,1,1
19732,BNS,303,2,2
19733,IPC,379,1,1
19733,BNS,303,2,2
19734,IPC,379,1,1
19734,BNS,303,2,2
19735,IPC,379,1,1
19735,BNS,303,2,2
19736,IPC,420,1,1
19736,ITA,66D,2,2
19737,ITA,66C,1,1
19738,IPC,354,1,1
19739,IPC,323,1,1
19739,IPC,325,2,2
19739,BNS,115,3,3
19740,IPC,457,1,1
19740,IPC,380,2,2
19741,IPC,354,1,1
19742,IPC,379,1,1
19742,BNS,303,2,2
19743,IPC,420,1,1
19743,BNS,318,2,2
19744,IPC,379,1,1
19744,BNS,303,2,2
19745,IPC,420,1,1
19745,ITA,66D,2,2
19746,IPC,392,1,1
19746,BNS,309,2,2
19747,ITA,66C,1,1
19747,ITA,66D,2,2
19748,IPC,379,1,1
19749,IPC,420,1,1
19749,ITA,66D,2,2
19750,IPC,392,1,1
19751,IPC,323,1,1
19752,IPC,363,1,1
19753,IPC,457,1,1
19754,IPC,420,1,1
19755,IPC,457,1,1
19755,IPC,380,2,2
19756,IPC,323,1,1
19757,IPC,392,1,1
19757,BNS,309,2,2
19758,IPC,420,1,1
19758,BNS,318,2,2
19759,IPC,379,1,1
19759,IPC,392,2,2
19760,IPC,420,1,1
19761,IPC,363,1,1
19762,IPC,354,1,1
19763,MVA,185,1,1
19764,IPC,354,1,1
19764,ITA,67,2,2
19765,IPC,323,1,1
19765,IPC,325,2,2
19766,IPC,354,1,1
19767,IPC,420,1,1
19767,ITA,66D,2,2
19767,BNS,318,3,3
19768,MVA,279,1,1
19769,IPC,379,1,1
19769,BNS,303,2,2
19770,IPC,379,1,1
19770,BNS,303,2,2
19771,IPC,457,1,1
19772,ITA,66C,1,1
19773,IPC,392,1,1
19773,BNS,309,2,2
19774,IPC,379,1,1
19774,BNS,303,2,2
19775,IPC,354,1,1
19776,IPC,406,1,1
19777,IPC,302,1,1
19777,BNS,103,2,2
19778,NDPS,22,1,1
19779,IPC,379,1,1
19780,IPC,420,1,1
19781,IPC,420,1,1
19781,ITA,66D,2,2
19782,NDPS,20,1,1
19783,MVA,279,1,1
19784,IPC,323,1,1
19784,IPC,325,2,2
19784,BNS,115,3,3
19785,IPC,420,1,1
19786,IPC,323,1,1
19786,IPC,325,2,2
19786,BNS,115,3,3
19787,IPC,379,1,1
19787,BNS,303,2,2
19788,IPC,465,1,1
19789,IPC,379,1,1
19789,BNS,303,2,2
19790,IPC,379,1,1
19791,IPC,379,1,1
19792,IPC,420,1,1
19792,BNS,318,2,2
19793,IPC,457,1,1
19793,IPC,380,2,2
19794,IPC,323,1,1
19795,IPC,323,1,1
19795,IPC,325,2,2
19796,IPC,420,1,1
19797,IPC,379,1,1
19798,IPC,420,1,1
19799,IPC,323,1,1
19800,IPC,392,1,1
19800,BNS,309,2,2
19801,ITA,67,1,1
19801,ITA,66D,2,2
19802,IPC,379,1,1
19802,BNS,303,2,2
19803,IPC,354,1,1
19804,IPC,379,1,1
19805,IPC,323,1,1
19805,IPC,325,2,2
19806,IPC,379,1,1
19807,IPC,420,1,1
19808,ITA,67,1,1
19808,ITA,66D,2,2
19809,IPC,457,1,1
19810,IPC,457,1,1
19810,IPC,380,2,2
19811,IPC,457,1,1
19811,IPC,380,2,2
19812,IPC,379,1,1
19813,IPC,420,1,1
19814,IPC,323,1,1
19815,IPC,379,1,1
19816,NDPS,20,1,1
19817,IPC,379,1,1
19818,IPC,323,1,1
19818,IPC,325,2,2
19819,IPC,457,1,1
19819,IPC,380,2,2
19820,IPC,379,1,1
19820,BNS,303,2,2
19821,IPC,307,1,1
19821,BNS,109,2,2
19822,IPC,323,1,1
19823,IPC,392,1,1
19823,BNS,309,2,2
19824,IPC,379,1,1
19824,BNS,303,2,2
19825,IPC,363,1,1
19826,IPC,323,1,1
19826,IPC,325,2,2
19827,KPA,110,1,1
19828,IPC,379,1,1
19828,BNS,303,2,2
19829,IPC,395,1,1
19830,IPC,457,1,1
19831,IPC,379,1,1
19832,IPC,379,1,1
19833,IPC,457,1,1
19834,IPC,457,1,1
19835,IPC,457,1,1
19836,IPC,457,1,1
19836,IPC,380,2,2
19837,ITA,66C,1,1
19837,ITA,66D,2,2
19838,IPC,457,1,1
19839,IPC,323,1,1
19839,BNS,115,2,2
19840,IPC,457,1,1
19840,IPC,380,2,2
19841,MVA,279,1,1
19842,IPC,379,1,1
19842,BNS,303,2,2
19843,IPC,323,1,1
19844,IPC,379,1,1
19844,BNS,303,2,2
19845,IPC,420,1,1
19845,ITA,66D,2,2
19845,BNS,318,3,3
19846,IPC,379,1,1
19847,IPC,363,1,1
19848,IPC,379,1,1
19849,IPC,379,1,1
19850,IPC,420,1,1
19850,ITA,66D,2,2
19851,IPC,323,1,1
19851,BNS,115,2,2
19852,IPC,379,1,1
19852,BNS,303,2,2
19853,IPC,379,1,1
19853,BNS,303,2,2
19854,IPC,379,1,1
19854,IPC,392,2,2
19855,IPC,323,1,1
19855,IPC,325,2,2
19855,BNS,115,3,3
19856,IPC,457,1,1
19857,IPC,323,1,1
19858,IPC,420,1,1
19858,BNS,318,2,2
19859,IPC,323,1,1
19859,IPC,325,2,2
19860,IPC,323,1,1
19861,IPC,323,1,1
19861,BNS,115,2,2
19862,IPC,457,1,1
19862,IPC,380,2,2
19863,IPC,420,1,1
19864,IPC,363,1,1
19865,IPC,379,1,1
19865,BNS,303,2,2
19866,ITA,66C,1,1
19867,IPC,379,1,1
19868,IPC,379,1,1
19869,IPC,379,1,1
19869,IPC,392,2,2
19870,IPC,354,1,1
19870,ITA,67,2,2
19871,IPC,498A,1,1
19872,IPC,498A,1,1
19873,IPC,323,1,1
19873,IPC,325,2,2
19874,IPC,392,1,1
19874,BNS,309,2,2
19875,IPC,379,1,1
19876,IPC,457,1,1
19876,IPC,380,2,2
19877,IPC,323,1,1
19878,IPC,379,1,1
19878,BNS,303,2,2
19879,IPC,323,1,1
19879,IPC,325,2,2
19879,BNS,115,3,3
19880,IPC,457,1,1
19880,IPC,380,2,2
19881,IPC,379,1,1
19881,BNS,303,2,2
19882,IPC,379,1,1
19882,BNS,303,2,2
19883,IPC,465,1,1
19884,IPC,420,1,1
19884,ITA,66D,2,2
19884,BNS,318,3,3
19885,IPC,354,1,1
19886,IPC,379,1,1
19886,BNS,303,2,2
19887,IPC,392,1,1
19888,IPC,379,1,1
19889,IPC,379,1,1
19890,IPC,379,1,1
19891,IPC,323,1,1
19892,IPC,379,1,1
19893,IPC,420,1,1
19893,ITA,66D,2,2
19893,BNS,318,3,3
19894,NDPS,20,1,1
19895,IPC,457,1,1
19896,IPC,354,1,1
19896,ITA,67,2,2
19897,IPC,420,1,1
19898,IPC,379,1,1
19899,MVA,279,1,1
19900,IPC,420,1,1
19901,IPC,498A,1,1
19902,IPC,323,1,1
19902,IPC,325,2,2
19902,BNS,115,3,3
19903,IPC,323,1,1
19904,IPC,379,1,1
19905,IPC,379,1,1
19905,BNS,303,2,2
19906,IPC,379,1,1
19906,BNS,303,2,2
19907,NDPS,22,1,1
19908,IPC,379,1,1
19909,IPC,379,1,1
19909,BNS,303,2,2
19910,IPC,406,1,1
19911,IPC,323,1,1
19912,IPC,323,1,1
19913,IPC,379,1,1
19913,BNS,303,2,2
19914,IPC,323,1,1
19915,IPC,420,1,1
19916,IPC,379,1,1
19916,IPC,392,2,2
19917,IPC,379,1,1
19918,IPC,379,1,1
19918,BNS,303,2,2
19919,IPC,420,1,1
19919,ITA,66D,2,2
19920,IPC,323,1,1
19921,IPC,363,1,1
19922,IPC,379,1,1
19922,BNS,303,2,2
19923,IPC,379,1,1
19924,ITA,66C,1,1
19925,IPC,379,1,1
19926,IPC,457,1,1
19926,IPC,380,2,2
19927,IPC,457,1,1
19927,IPC,380,2,2
19928,IPC,457,1,1
19928,IPC,380,2,2
19929,MVA,279,1,1
19930,IPC,379,1,1
19931,KPA,110,1,1
19932,IPC,465,1,1
19933,IPC,420,1,1
19933,ITA,66D,2,2
19934,MVA,185,1,1
19935,IPC,379,1,1
19936,IPC,498A,1,1
19937,IPC,457,1,1
19938,IPC,379,1,1
19938,BNS,303,2,2
19939,IPC,323,1,1
19939,IPC,325,2,2
19939,BNS,115,3,3
19940,MVA,279,1,1
19941,IPC,323,1,1
19942,IPC,498A,1,1
19943,IPC,379,1,1
19944,IPC,457,1,1
19944,IPC,380,2,2
19945,IPC,379,1,1
19945,IPC,392,2,2
19946,IPC,420,1,1
19946,ITA,66D,2,2
19947,IPC,379,1,1
19947,BNS,303,2,2
19948,IPC,379,1,1
19948,BNS,303,2,2
19949,ITA,67,1,1
19950,IPC,363,1,1
19951,IPC,406,1,1
19952,IPC,379,1,1
19953,IPC,379,1,1
19953,BNS,303,2,2
19954,IPC,363,1,1
19955,IPC,379,1,1
19956,IPC,379,1,1
19956,BNS,303,2,2
19957,IPC,379,1,1
19958,NDPS,22,1,1
19959,IPC,392,1,1
19959,BNS,309,2,2
19960,IPC,323,1,1
19961,IPC,379,1,1
19962,IPC,379,1,1
19963,IPC,379,1,1
19963,BNS,303,2,2
19964,ITA,66C,1,1
19964,ITA,66D,2,2
19965,IPC,379,1,1
19965,BNS,303,2,2
19966,IPC,379,1,1
19967,KPA,110,1,1
19968,IPC,420,1,1
19968,BNS,318,2,2
19969,IPC,379,1,1
19969,BNS,303,2,2
19970,IPC,420,1,1
19971,IPC,420,1,1
19971,ITA,66D,2,2
19972,NDPS,20,1,1
19973,IPC,392,1,1
19974,IPC,457,1,1
19975,MVA,279,1,1
19976,IPC,457,1,1
19977,NDPS,22,1,1
19978,IPC,323,1,1
19978,IPC,325,2,2
19978,BNS,115,3,3
19979,IPC,420,1,1
19980,IPC,379,1,1
19980,BNS,303,2,2
19981,IPC,354,1,1
19982,IPC,354,1,1
19983,IPC,363,1,1
19984,IPC,354,1,1
19984,ITA,67,2,2
19985,IPC,363,1,1
19986,IPC,392,1,1
19986,BNS,309,2,2
19987,IPC,354,1,1
19988,IPC,379,1,1
19989,IPC,363,1,1
19990,IPC,379,1,1
19991,NDPS,20,1,1
19992,IPC,379,1,1
19992,IPC,392,2,2
19993,IPC,420,1,1
19993,ITA,66D,2,2
19994,IPC,420,1,1
19994,BNS,318,2,2
19995,IPC,420,1,1
19995,ITA,66D,2,2
19995,BNS,318,3,3
19996,IPC,420,1,1
19997,IPC,354,1,1
19998,IPC,379,1,1
19999,IPC,323,1,1
20000,IPC,420,1,1
20000,ITA,66D,2,2
20001,IPC,392,1,1
20001,BNS,309,2,2
20002,KPA,110,1,1
20003,IPC,363,1,1
20004,IPC,379,1,1
20004,BNS,303,2,2
20005,IPC,323,1,1
20005,IPC,325,2,2
20006,IPC,323,1,1
20006,IPC,325,2,2
20006,BNS,115,3,3
20007,ITA,66C,1,1
20008,IPC,379,1,1
20008,BNS,303,2,2
20009,IPC,323,1,1
20009,IPC,325,2,2
20009,BNS,115,3,3
20010,IPC,379,1,1
20011,IPC,420,1,1
20012,IPC,363,1,1
20013,IPC,420,1,1
20013,BNS,318,2,2
20014,IPC,392,1,1
20014,BNS,309,2,2
20015,IPC,420,1,1
20015,ITA,66D,2,2
20015,BNS,318,3,3
20016,IPC,302,1,1
20016,BNS,103,2,2
20017,ITA,67,1,1
20017,ITA,66D,2,2
20018,IPC,379,1,1
20019,IPC,420,1,1
20020,IPC,363,1,1
20021,IPC,307,1,1
20022,MVA,185,1,1
20023,IPC,379,1,1
20024,IPC,457,1,1
20025,IPC,323,1,1
20025,IPC,325,2,2
20025,BNS,115,3,3
20026,IPC,323,1,1
20027,MVA,279,1,1
20028,NDPS,20,1,1
20029,IPC,323,1,1
20029,IPC,325,2,2
20030,IPC,420,1,1
20030,ITA,66D,2,2
20031,IPC,379,1,1
20032,IPC,420,1,1
20032,BNS,318,2,2
20033,IPC,457,1,1
20034,IPC,379,1,1
20035,IPC,420,1,1
20035,BNS,318,2,2
20036,IPC,379,1,1
20036,BNS,303,2,2
20037,IPC,354,1,1
20038,IPC,392,1,1
20039,IPC,323,1,1
20040,IPC,379,1,1
20040,BNS,303,2,2
20041,ITA,66C,1,1
20041,ITA,66D,2,2
20042,NDPS,20,1,1
20043,IPC,420,1,1
20044,IPC,420,1,1
20044,ITA,66D,2,2
20044,BNS,318,3,3
20045,ITA,67,1,1
20045,ITA,66D,2,2
20046,IPC,457,1,1
20047,KPA,110,1,1
20048,MVA,185,1,1
20049,IPC,379,1,1
20049,BNS,303,2,2
20050,IPC,395,1,1
20050,BNS,310,2,2
20051,IPC,420,1,1
20051,ITA,66D,2,2
20052,IPC,392,1,1
20052,BNS,309,2,2
20053,IPC,379,1,1
20053,IPC,392,2,2
20054,IPC,302,1,1
20054,BNS,103,2,2
20055,IPC,465,1,1
20056,IPC,457,1,1
20056,IPC,380,2,2
20057,IPC,323,1,1
20057,IPC,325,2,2
20058,MVA,185,1,1
20059,IPC,457,1,1
20059,IPC,380,2,2
20060,IPC,363,1,1
20061,IPC,457,1,1
20062,KPA,110,1,1
20063,IPC,323,1,1
20063,IPC,325,2,2
20064,IPC,302,1,1
20065,IPC,406,1,1
20066,MVA,185,1,1
20067,IPC,379,1,1
20068,IPC,457,1,1
20069,IPC,420,1,1
20070,IPC,379,1,1
20071,IPC,379,1,1
20072,IPC,323,1,1
20072,IPC,325,2,2
20072,BNS,115,3,3
20073,IPC,420,1,1
20073,ITA,66D,2,2
20073,BNS,318,3,3
20074,IPC,420,1,1
20074,ITA,66D,2,2
20075,IPC,354,1,1
20076,MVA,279,1,1
20077,IPC,420,1,1
20077,ITA,66D,2,2
20077,BNS,318,3,3
20078,IPC,379,1,1
20079,IPC,363,1,1
20080,ITA,66C,1,1
20080,ITA,66D,2,2
20081,IPC,457,1,1
20082,IPC,323,1,1
20083,IPC,379,1,1
20084,IPC,457,1,1
20085,IPC,379,1,1
20085,BNS,303,2,2
20086,IPC,457,1,1
20087,IPC,420,1,1
20087,ITA,66D,2,2
20088,IPC,420,1,1
20088,BNS,318,2,2
20089,IPC,420,1,1
20089,ITA,66D,2,2
20090,IPC,420,1,1
20090,BNS,318,2,2
20091,IPC,363,1,1
20092,MVA,185,1,1
20093,IPC,379,1,1
20094,IPC,354,1,1
20095,IPC,363,1,1
20096,IPC,379,1,1
20097,ITA,66C,1,1
20098,IPC,323,1,1
20098,BNS,115,2,2
20099,IPC,379,1,1
20099,IPC,392,2,2
20100,IPC,379,1,1
20101,IPC,363,1,1
20102,IPC,420,1,1
20102,ITA,66D,2,2
20103,IPC,354,1,1
20104,IPC,379,1,1
20104,BNS,303,2,2
20105,IPC,379,1,1
20105,BNS,303,2,2
20106,IPC,406,1,1
20107,IPC,354,1,1
20108,IPC,379,1,1
20108,BNS,303,2,2
20109,IPC,392,1,1
20110,IPC,392,1,1
20110,BNS,309,2,2
20111,NDPS,20,1,1
20112,IPC,323,1,1
20113,IPC,323,1,1
20113,IPC,325,2,2
20114,IPC,420,1,1
20114,ITA,66D,2,2
20114,BNS,318,3,3
20115,IPC,379,1,1
20115,BNS,303,2,2
20116,IPC,420,1,1
20117,IPC,392,1,1
20117,BNS,309,2,2
20118,IPC,420,1,1
20118,BNS,318,2,2
20119,IPC,420,1,1
20119,ITA,66D,2,2
20119,BNS,318,3,3
20120,IPC,379,1,1
20121,IPC,379,1,1
20121,BNS,303,2,2
20122,IPC,420,1,1
20122,BNS,318,2,2
20123,IPC,420,1,1
20123,BNS,318,2,2
20124,IPC,420,1,1
20124,ITA,66D,2,2
20124,BNS,318,3,3
20125,IPC,465,1,1
20126,IPC,323,1,1
20126,BNS,115,2,2
20127,MVA,279,1,1
20128,IPC,379,1,1
20128,BNS,303,2,2
20129,IPC,323,1,1
20129,BNS,115,2,2
20130,IPC,457,1,1
20130,IPC,380,2,2
20131,IPC,420,1,1
20132,IPC,420,1,1
20133,IPC,465,1,1
20134,IPC,420,1,1
20135,IPC,457,1,1
20136,IPC,420,1,1
20136,ITA,66D,2,2
20137,IPC,323,1,1
20137,BNS,115,2,2
20138,IPC,498A,1,1
20139,IPC,354,1,1
20140,IPC,420,1,1
20141,IPC,420,1,1
20141,ITA,66D,2,2
20142,IPC,457,1,1
20142,IPC,380,2,2
20143,IPC,420,1,1
20143,ITA,66D,2,2
20144,IPC,392,1,1
20144,BNS,309,2,2
20145,ITA,67,1,1
20146,IPC,457,1,1
20146,IPC,380,2,2
20147,IPC,406,1,1
20148,IPC,420,1,1
20148,ITA,66D,2,2
20148,BNS,318,3,3
20149,IPC,379,1,1
20150,MVA,185,1,1
20151,IPC,420,1,1
20151,ITA,66D,2,2
20151,BNS,318,3,3
20152,ITA,66C,1,1
20152,ITA,66D,2,2
20153,IPC,363,1,1
20154,IPC,457,1,1
20155,NDPS,20,1,1
20156,IPC,379,1,1
20157,IPC,354,1,1
20158,IPC,420,1,1
20158,BNS,318,2,2
20159,NDPS,20,1,1
20160,IPC,379,1,1
20160,BNS,303,2,2
20161,MVA,279,1,1
20162,IPC,379,1,1
20163,IPC,457,1,1
20164,ITA,66C,1,1
20165,IPC,307,1,1
20165,BNS,109,2,2
20166,IPC,379,1,1
20166,BNS,303,2,2
20167,IPC,379,1,1
20167,IPC,392,2,2
20168,IPC,420,1,1
20168,BNS,318,2,2
20169,IPC,420,1,1
20170,IPC,420,1,1
20170,ITA,66D,2,2
20171,IPC,420,1,1
20172,IPC,379,1,1
20172,BNS,303,2,2
20173,IPC,395,1,1
20173,BNS,310,2,2
20174,IPC,420,1,1
20174,ITA,66D,2,2
20175,IPC,379,1,1
20176,IPC,457,1,1
20176,IPC,380,2,2
20177,IPC,363,1,1
20178,IPC,379,1,1
20178,BNS,303,2,2
20179,IPC,307,1,1
20179,BNS,109,2,2
20180,IPC,323,1,1
20180,BNS,115,2,2
20181,IPC,354,1,1
20181,ITA,67,2,2
20182,IPC,323,1,1
20183,IPC,457,1,1
20184,IPC,379,1,1
20184,BNS,303,2,2
20185,IPC,457,1,1
20186,IPC,379,1,1
20187,IPC,379,1,1
20187,BNS,303,2,2
20188,IPC,379,1,1
20188,IPC,392,2,2
20189,IPC,395,1,1
20189,BNS,310,2,2
20190,IPC,420,1,1
20191,IPC,323,1,1
20192,IPC,379,1,1
20192,BNS,303,2,2
20193,IPC,392,1,1
20193,BNS,309,2,2
20194,IPC,420,1,1
20194,ITA,66D,2,2
20195,MVA,279,1,1
20196,IPC,379,1,1
20196,IPC,392,2,2
20197,IPC,354,1,1
20198,MVA,279,1,1
20199,IPC,363,1,1
20200,IPC,302,1,1
20201,IPC,392,1,1
20202,ITA,67,1,1
20202,ITA,66D,2,2
20203,IPC,465,1,1
20204,IPC,363,1,1
20205,IPC,323,1,1
20206,IPC,420,1,1
20206,ITA,66D,2,2
20207,IPC,379,1,1
20208,IPC,498A,1,1
20209,IPC,498A,1,1
20210,NDPS,20,1,1
20211,IPC,323,1,1
20211,BNS,115,2,2
20212,IPC,323,1,1
20213,IPC,379,1,1
20214,IPC,406,1,1
20215,IPC,379,1,1
20216,IPC,420,1,1
20217,ITA,67,1,1
20218,IPC,379,1,1
20218,BNS,303,2,2
20219,IPC,379,1,1
20219,BNS,303,2,2
20220,IPC,457,1,1
20221,MVA,279,1,1
20222,IPC,392,1,1
20222,BNS,309,2,2
20223,IPC,457,1,1
20223,IPC,380,2,2
20224,IPC,323,1,1
20224,IPC,325,2,2
20225,IPC,420,1,1
20226,ITA,67,1,1
20227,IPC,457,1,1
20228,IPC,363,1,1
20229,IPC,392,1,1
20229,BNS,309,2,2
20230,IPC,457,1,1
20231,MVA,279,1,1
20232,IPC,379,1,1
20233,IPC,379,1,1
20233,BNS,303,2,2
20234,IPC,420,1,1
20234,ITA,66D,2,2
20235,MVA,279,1,1
20236,IPC,379,1,1
20237,IPC,379,1,1
20237,BNS,303,2,2
20238,IPC,392,1,1
20239,IPC,379,1,1
20239,BNS,303,2,2
20240,IPC,363,1,1
20241,IPC,420,1,1
20241,ITA,66D,2,2
20242,IPC,420,1,1
20242,BNS,318,2,2
20243,ITA,67,1,1
20243,ITA,66D,2,2
20244,IPC,457,1,1
20244,IPC,380,2,2
20245,IPC,379,1,1
20246,IPC,457,1,1
20246,IPC,380,2,2
20247,IPC,457,1,1
20247,IPC,380,2,2
20248,IPC,323,1,1
20248,IPC,325,2,2
20249,ITA,67,1,1
20250,NDPS,20,1,1
20251,IPC,379,1,1
20252,IPC,379,1,1
20253,IPC,323,1,1
20254,IPC,457,1,1
20254,IPC,380,2,2
20255,IPC,323,1,1
20256,IPC,379,1,1
20256,BNS,303,2,2
20257,ITA,67,1,1
20258,IPC,457,1,1
20259,NDPS,22,1,1
20260,KPA,110,1,1
20261,ITA,67,1,1
20262,ITA,66C,1,1
20262,ITA,66D,2,2
20263,IPC,420,1,1
20263,ITA,66D,2,2
20264,IPC,354,1,1
20265,MVA,279,1,1
20266,IPC,379,1,1
20266,BNS,303,2,2
20267,ITA,66C,1,1
20268,IPC,379,1,1
20269,IPC,392,1,1
20269,BNS,309,2,2
20270,IPC,379,1,1
20270,BNS,303,2,2
20271,IPC,323,1,1
20272,IPC,457,1,1
20272,IPC,380,2,2
20273,IPC,379,1,1
20274,IPC,363,1,1
20275,IPC,392,1,1
20275,BNS,309,2,2
20276,IPC,323,1,1
20277,IPC,498A,1,1
20278,IPC,323,1,1
20278,IPC,325,2,2
20279,IPC,323,1,1
20279,BNS,115,2,2
20280,NDPS,20,1,1
20281,IPC,420,1,1
20281,ITA,66D,2,2
20282,IPC,498A,1,1
20283,IPC,420,1,1
20284,IPC,307,1,1
20284,BNS,109,2,2
20285,IPC,323,1,1
20285,BNS,115,2,2
20286,IPC,379,1,1
20287,IPC,420,1,1
20288,IPC,420,1,1
20289,IPC,379,1,1
20289,BNS,303,2,2
20290,IPC,379,1,1
20291,IPC,420,1,1
20292,NDPS,20,1,1
20293,IPC,420,1,1
20293,ITA,66D,2,2
20293,BNS,318,3,3
20294,MVA,279,1,1
20295,IPC,323,1,1
20295,IPC,325,2,2
20296,IPC,420,1,1
20297,IPC,420,1,1
20297,ITA,66D,2,2
20298,IPC,465,1,1
20299,IPC,379,1,1
20300,IPC,379,1,1
20301,ITA,67,1,1
20302,IPC,379,1,1
20302,BNS,303,2,2
20303,IPC,457,1,1
20304,IPC,406,1,1
20305,IPC,498A,1,1
20306,IPC,379,1,1
20306,BNS,303,2,2
20307,IPC,323,1,1
20307,BNS,115,2,2
20308,IPC,307,1,1
20308,BNS,109,2,2
20309,MVA,185,1,1
20310,IPC,420,1,1
20310,ITA,66D,2,2
20310,BNS,318,3,3
20311,ITA,66C,1,1
20311,ITA,66D,2,2
20312,IPC,323,1,1
20312,IPC,325,2,2
20313,KPA,110,1,1
20314,IPC,379,1,1
20315,IPC,307,1,1
20316,IPC,406,1,1
20317,IPC,354,1,1
20318,IPC,379,1,1
20318,BNS,303,2,2
20319,IPC,420,1,1
20319,BNS,318,2,2
20320,KPA,110,1,1
20321,IPC,379,1,1
20321,IPC,392,2,2
20322,IPC,379,1,1
20323,IPC,354,1,1
20324,IPC,354,1,1
20325,IPC,420,1,1
20326,IPC,379,1,1
20327,MVA,279,1,1
20328,IPC,420,1,1
20329,IPC,379,1,1
20330,IPC,379,1,1
20330,BNS,303,2,2
20331,IPC,379,1,1
20332,IPC,379,1,1
20332,BNS,303,2,2
20333,IPC,420,1,1
